conteo,tupla,X,L,M,R,T,P,Pr,PrX,PrL,PrM
1,17|18|20|27,197,124,73,124|270,124|270,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,17|18|20|29,197,124,73,124|270,124|270,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,17|18|27|29,197,124,73,124|270,124|270,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,17|18|30|33,197,300,103,300|94,300|94,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,17|18|33|41,197,148,49,148|246,148|246,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,17|18|33|42,197,148,49,148|246,148|246,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,17|18|41|42,197,148,49,148|246,148|246,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,17|20|26|35,197,31,166,31|363,31|363,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,17|20|26|40,197,31,166,31|363,31|363,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,17|20|27|29,197,124,73,124|270,124|270,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,17|20|35|40,197,31,166,31|363,31|363,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,17|21|22|43,197,208,11,208|186,208|186,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,17|21|25|40,197,235,38,235|159,235|159,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,17|21|32|36,197,105,92,105|289,105|289,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,17|21|32|37,197,105,92,105|289,105|289,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,17|21|36|37,197,105,92,105|289,105|289,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,17|22|30|42,197,2,195,2|392,2|392,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,17|23|25|29,197,326,129,326|68,326|68,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,17|23|25|31,197,326,129,326|68,326|68,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,17|23|27|32,197,317,120,317|77,317|77,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,17|23|29|31,197,326,129,326|68,326|68,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,17|24|26|28,197,13,184,13|381,13|381,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,17|24|26|40,197,13,184,13|381,13|381,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,17|24|28|40,197,13,184,13|381,13|381,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,17|24|29|43,197,186,11,186|208,186|208,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,17|24|37|42,197,352,155,352|42,352|42,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,17|24|39|43,197,192,5,192|202,192|202,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,17|25|29|31,197,326,129,326|68,326|68,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,17|25|39|42,197,179,18,179|215,179|215,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,17|26|27|28,197,343,146,343|51,343|51,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,17|26|27|31,197,55,142,55|339,55|339,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,17|26|27|40,197,343,146,343|51,343|51,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,17|26|28|29,197,298,101,298|96,298|96,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
2,17|26|28|40,131,13,118,13|330|51,13|330|51,0.0010126582278481013,0.6670042194092827,1.0,1.0,0.0010126582278481013
1,17|26|28|42,197,298,101,298|96,298|96,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,17|26|29|42,197,298,101,298|96,298|96,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,17|26|35|40,197,31,166,31|363,31|363,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,17|27|28|40,197,343,146,343|51,343|51,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,17|27|28|42,197,302,105,302|92,302|92,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,17|27|37|38,197,253,56,253|141,253|141,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,17|27|37|40,197,253,56,253|141,253|141,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,17|27|38|40,197,253,56,253|141,253|141,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,17|28|29|42,197,298,101,298|96,298|96,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,17|28|31|40,197,87,110,87|307,87|307,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,17|28|35|38,197,44,153,44|350,44|350,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,17|31|32|41,197,267,70,267|127,267|127,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,17|32|36|37,197,105,92,105|289,105|289,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,17|33|41|42,197,148,49,148|246,148|246,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,17|36|37|43,197,223,26,223|171,223|171,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,17|37|38|40,197,253,56,253|141,253|141,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,18|19|21|38,197,209,12,209|185,209|185,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,18|19|25|41,197,243,46,243|151,243|151,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,18|19|34|40,197,104,93,104|290,104|290,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,18|19|36|43,197,288,91,288|106,288|106,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,18|20|21|35,197,194,3,194|200,194|200,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,18|20|21|43,197,194,3,194|200,194|200,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,18|20|27|29,197,124,73,124|270,124|270,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,18|20|35|43,197,194,3,194|200,194|200,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,18|21|24|43,197,54,143,54|340,54|340,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,18|21|35|43,197,194,3,194|200,194|200,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,18|22|30|39,197,336,139,336|58,336|58,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,18|22|32|37,197,375,178,375|19,375|19,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,18|22|32|39,197,375,178,375|19,375|19,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,18|22|37|39,197,375,178,375|19,375|19,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,18|23|28|33,197,143,54,143|251,143|251,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,18|23|28|35,197,143,54,143|251,143|251,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,18|23|31|36,197,56,141,56|338,56|338,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,18|23|32|40,197,335,138,335|59,335|59,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,18|23|33|35,197,143,54,143|251,143|251,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,18|24|28|36,197,61,136,61|333,61|333,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,18|24|28|40,197,61,136,61|333,61|333,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,18|24|34|39,197,189,8,189|205,189|205,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,18|24|36|40,197,61,136,61|333,61|333,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,18|26|37|42,197,84,113,84|310,84|310,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,18|27|38|40,197,344,147,344|50,344|50,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,18|27|38|41,197,344,147,344|50,344|50,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,18|27|40|41,197,344,147,344|50,344|50,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,18|28|33|35,197,143,54,143|251,143|251,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,18|28|36|40,197,61,136,61|333,61|333,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,18|29|35|37,197,149,48,149|245,149|245,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,18|29|37|39,197,162,35,162|232,162|232,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,18|32|37|39,197,375,178,375|19,375|19,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,18|33|41|42,197,148,49,148|246,148|246,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,18|34|37|39,197,307,110,307|87,307|87,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,18|34|37|41,197,307,110,307|87,307|87,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,18|34|39|41,197,307,110,307|87,307|87,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,18|34|40|43,197,30,167,30|364,30|364,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,18|34|42|43,197,249,52,249|145,249|145,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,18|37|39|41,197,307,110,307|87,307|87,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,18|38|40|41,197,344,147,344|50,344|50,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,19|20|21|28,197,53,144,53|341,53|341,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,19|20|24|34,197,98,99,98|296,98|296,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,19|20|24|43,197,98,99,98|296,98|296,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,19|20|28|40,197,38,159,38|356,38|356,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,19|20|28|42,197,38,159,38|356,38|356,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,19|20|29|43,197,133,64,133|261,133|261,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,19|20|33|37,197,32,165,32|362,32|362,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,19|20|34|38,197,238,41,238|156,238|156,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,19|20|34|39,197,238,41,238|156,238|156,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,19|20|34|43,197,98,99,98|296,98|296,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,19|20|36|37,197,37,160,37|357,37|357,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,19|20|38|39,197,238,41,238|156,238|156,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,19|20|40|42,197,38,159,38|356,38|356,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,19|21|22|23,197,11,186,11|383,11|383,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,19|22|25|37,197,49,148,49|345,49|345,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,19|22|25|38,197,117,80,117|277,117|277,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,19|22|28|32,197,214,17,214|180,214|180,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,19|22|29|38,197,346,149,346|48,346|48,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,19|22|29|39,197,346,149,346|48,346|48,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,19|22|35|38,197,389,192,389|5,389|5,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,19|22|38|39,197,346,149,346|48,346|48,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,19|23|25|41,197,145,52,145|249,145|249,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,19|23|26|30,197,138,59,138|256,138|256,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,19|23|26|36,197,138,59,138|256,138|256,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,19|23|30|36,197,138,59,138|256,138|256,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,19|24|27|29,197,19,178,19|375,19|375,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,19|24|34|43,197,98,99,98|296,98|296,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,19|24|37|42,197,20,177,20|374,20|374,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,19|25|28|31,197,204,7,204|190,204|190,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,19|25|28|36,197,392,195,392|2,392|2,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,19|25|28|40,197,204,7,204|190,204|190,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,19|25|31|40,197,204,7,204|190,204|190,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,19|25|36|38,197,93,104,93|301,93|301,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,19|26|30|36,197,138,59,138|256,138|256,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,19|26|33|34,197,241,44,241|153,241|153,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,19|26|33|42,197,241,44,241|153,241|153,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,19|26|34|42,197,241,44,241|153,241|153,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,19|27|28|37,197,388,191,388|6,388|6,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,19|27|28|41,197,313,116,313|81,313|81,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,19|27|31|36,197,27,170,27|367,27|367,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,19|28|31|40,197,204,7,204|190,204|190,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,19|28|40|42,197,38,159,38|356,38|356,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,19|29|36|40,197,123,74,123|271,123|271,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,19|29|38|39,197,346,149,346|48,346|48,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,19|31|37|39,197,144,53,144|250,144|250,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,19|33|34|42,197,241,44,241|153,241|153,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,19|34|38|39,197,238,41,238|156,238|156,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|10|11|23,197,10,187,10|384,10|384,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|10|11|33,197,10,187,10|384,10|384,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|10|23|33,197,10,187,10|384,10|384,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|10|23|38,197,207,10,207|187,207|187,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|10|23|43,197,207,10,207|187,207|187,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|10|25|27,197,107,90,107|287,107|287,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|10|28|35,197,349,152,349|45,349|45,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|10|28|41,197,349,152,349|45,349|45,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|10|35|41,197,349,152,349|45,349|45,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|10|38|43,197,207,10,207|187,207|187,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|11|16|23,197,237,40,237|157,237|157,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|11|23|33,197,10,187,10|384,10|384,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|11|28|31,197,386,189,386|8,386|8,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|11|28|41,197,386,189,386|8,386|8,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|11|31|41,197,386,189,386|8,386|8,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|12|15|23,197,24,173,24|370,24|370,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|12|18|36,197,358,161,358|36,358|36,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|12|19|21,197,372,175,372|22,372|22,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|12|20|39,197,257,60,257|137,257|137,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|12|20|41,197,257,60,257|137,257|137,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|12|26|43,197,277,80,277|117,277|117,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|12|28|30,197,292,95,292|102,292|102,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|12|28|33,197,292,95,292|102,292|102,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|12|30|33,197,292,95,292|102,292|102,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|12|39|41,197,257,60,257|137,257|137,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|13|16|19,197,0,197,0|394,0|394,0.0005063291139240507,0.4435021097046414,0.33,1.0,0.0005063291139240507
1,1|13|16|20,197,0,197,0|394,0|394,0.0005063291139240507,0.4435021097046414,0.33,1.0,0.0005063291139240507
1,1|13|16|30,197,45,152,45|349,45|349,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|13|19|20,197,0,197,0|394,0|394,0.0005063291139240507,0.4435021097046414,0.33,1.0,0.0005063291139240507
1,1|13|23|33,197,356,159,356|38,356|38,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|13|24|27,197,59,138,59|335,59|335,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|13|24|39,197,59,138,59|335,59|335,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|13|27|39,197,59,138,59|335,59|335,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|13|32|37,197,184,13,184|210,184|210,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|13|32|43,197,184,13,184|210,184|210,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|13|37|43,197,184,13,184|210,184|210,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|14|15|18,197,225,28,225|169,225|169,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|14|15|25,197,225,28,225|169,225|169,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|14|18|22,197,99,98,99|295,99|295,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|14|18|25,197,225,28,225|169,225|169,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|14|18|43,197,99,98,99|295,99|295,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|14|21|42,197,312,115,312|82,312|82,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|14|22|43,197,99,98,99|295,99|295,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|14|23|40,197,71,126,71|323,71|323,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|14|28|34,197,22,175,22|372,22|372,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|14|35|43,197,80,117,80|314,80|314,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|14|36|37,197,15,182,15|379,15|379,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|14|36|40,197,15,182,15|379,15|379,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|14|37|40,197,15,182,15|379,15|379,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|15|18|25,197,225,28,225|169,225|169,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|15|19|21,197,229,32,229|165,229|165,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|15|19|42,197,229,32,229|165,229|165,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|15|21|42,197,229,32,229|165,229|165,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|15|36|39,197,42,155,42|352,42|352,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|16|19|20,197,0,197,0|394,0|394,0.0005063291139240507,0.4435021097046414,0.33,1.0,0.0005063291139240507
1,1|17|23|32,197,174,23,174|220,174|220,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|18|19|34,197,104,93,104|290,104|290,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|18|19|40,197,104,93,104|290,104|290,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|18|21|42,197,276,79,276|118,276|118,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|18|22|30,197,336,139,336|58,336|58,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|18|22|39,197,336,139,336|58,336|58,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|18|22|43,197,99,98,99|295,99|295,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|18|30|39,197,336,139,336|58,336|58,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|18|34|40,197,104,93,104|290,104|290,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|18|38|41,197,46,151,46|348,46|348,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|19|21|42,197,229,32,229|165,229|165,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|19|31|37,197,144,53,144|250,144|250,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|19|31|39,197,144,53,144|250,144|250,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|19|34|40,197,104,93,104|290,104|290,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|19|37|39,197,144,53,144|250,144|250,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|20|31|43,197,354,157,354|40,354|40,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|20|36|39,197,390,193,390|4,390|4,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|20|36|43,197,390,193,390|4,390|4,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|20|39|41,197,257,60,257|137,257|137,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|20|39|43,197,390,193,390|4,390|4,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|21|30|43,197,181,16,181|213,181|213,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|21|34|35,197,164,33,164|230,164|230,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|22|29|42,197,175,22,175|219,175|219,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|22|30|39,197,336,139,336|58,336|58,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|22|31|32,197,365,168,365|29,365|29,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|22|31|37,197,365,168,365|29,365|29,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|22|32|37,197,365,168,365|29,365|29,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|23|38|43,197,207,10,207|187,207|187,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|24|27|39,197,59,138,59|335,59|335,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|25|31|33,197,393,196,393|1,393|1,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|26|33|34,197,39,158,39|355,39|355,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|27|29|35,197,140,57,140|254,140|254,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|27|31|34,197,367,170,367|27,367|27,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|27|31|36,197,367,170,367|27,367|27,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|27|34|36,197,367,170,367|27,367|27,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,1|28|30|33,197,292,95,292|102,292|102,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
