conteo,tupla,X,L,M,T
4,12|27,70.4,30,30|80|138|23|81,30|80|138|23|81
2,12|28,117.33333333333333,250,250|21|81,250|21|81
2,12|29,117.33333333333333,91,91|201|60,91|201|60
3,12|30,88.0,64,64|60|126|102,64|60|126|102
4,12|31,70.4,64,64|57|151|69|11,64|57|151|69|11
3,12|32,88.0,188,188|34|45|85,188|34|45|85
7,12|33,44.0,37,8,37|23|61|93|8|8|20|102
5,12|34,58.666666666666664,36,36|28|149|25|99|15,36|28|149|25|99|15
6,12|35,50.285714285714285,108,108|17|32|56|27|107|5,108|17|32|56|27|107|5
4,12|36,70.4,37,37|176|103|26|10,37|176|103|26|10
2,12|37,117.33333333333333,291,291|58|3,291|58|3
5,12|38,58.666666666666664,78,78|41|69|79|80|5,78|41|69|79|80|5
8,12|39,39.111111111111114,78,78|16|65|56|15|10|3|49|60,78|16|65|56|15|10|3|49|60
6,12|40,58.666666666666664,41,41|202|30|64|5|10,41|202|30|64|5|10
5,12|41,58.666666666666664,110,110|105|7|49|20|61,110|105|7|49|20|61
2,12|42,117.33333333333333,60,60|281|11,60|281|11
6,12|43,50.285714285714285,22,22|33|36|30|114|8|109,22|33|36|30|114|8|109
6,13|14,50.285714285714285,93,93|62|42|27|57|43|28,93|62|42|27|57|43|28
6,13|15,70.4,171,171|81|20|45|35,171|81|20|45|35
5,13|16,70.4,3,3|22|199|17|111,3|22|199|17|111
1,13|17,176.0,324,324|28,324|28
4,13|18,70.4,85,85|31|156|45|35,85|31|156|45|35
1,13|19,176.0,116,116|236,116|236
5,13|20,88.0,58,58|240|40|14,58|240|40|14
1,13|21,176.0,306,306|46,306|46
4,13|22,88.0,1,1|25|160|166,1|25|160|166
3,13|23,88.0,240,240|74|10|28,240|74|10|28
3,13|24,88.0,17,17|60|175|100,17|60|175|100
5,13|25,70.4,34,34|146|41|120|11,34|146|41|120|11
7,13|26,44.0,26,26|67|78|110|36|1|20|14,26|67|78|110|36|1|20|14
3,13|27,88.0,1,1|16|68|267,1|16|68|267
3,13|28,88.0,109,109|132|57|54,109|132|57|54
5,13|29,70.4,16,16|93|173|56|14,16|93|173|56|14
3,13|30,88.0,3,3|13|18|318,3|13|18|318
7,13|31,44.0,93,93|78|6|3|92|10|59|11,93|78|6|3|92|10|59|11
2,13|32,117.33333333333333,142,142|46|164,142|46|164
6,13|33,50.285714285714285,116,116|61|3|44|28|62|38,116|61|3|44|28|62|38
2,13|34,117.33333333333333,186,186|55|111,186|55|111
3,13|35,88.0,197,197|43|58|54,197|43|58|54
2,13|36,117.33333333333333,34,34|187|131,34|187|131
3,13|37,88.0,142,142|13|86|111,142|13|86|111
2,13|38,117.33333333333333,188,188|118|46,188|118|46
3,13|39,88.0,17,17|60|163|112,17|60|163|112
6,13|40,50.285714285714285,1,1|15|236|46|23|17|14,1|15|236|46|23|17|14
5,13|41,58.666666666666664,1,1|24|9|43|100|175,1|24|9|43|100|175
5,13|42,58.666666666666664,16,16|10|171|84|60|11,16|10|171|84|60|11
4,13|43,70.4,142,142|44|35|96|35,142|44|35|96|35
4,14|15,88.0,119,119|64|144|25,119|64|144|25
5,14|16,58.666666666666664,35,35|48|16|125|44|84,35|48|16|125|44|84
4,14|17,70.4,74,74|9|241|11|17,74|9|241|11|17
4,14|18,70.4,35,35|22|126|74|95,35|22|126|74|95
3,14|19,88.0,21,21|139|14|178,21|139|14|178
7,14|20,50.285714285714285,104,104|78|20|55|26|44|25,104|78|20|55|26|44|25
4,14|21,70.4,6,6|196|68|18|64,6|196|68|18|64
4,14|22,70.4,43,43|14|103|123|69,43|14|103|123|69
3,14|23,88.0,29,29|45|250|28,29|45|250|28
1,14|24,176.0,182,182|170,182|170
8,14|25,44.0,15,15|46|114|7|1|139|5|25,15|46|114|7|1|139|5|25
4,14|26,70.4,93,93|82|69|37|71,93|82|69|37|71
4,14|27,88.0,128,128|119|41|64,128|119|41|64
6,14|28,50.285714285714285,6,6|15|11|160|96|34|30,6|15|11|160|96|34|30
3,14|29,88.0,61,61|115|159|17,61|115|159|17
4,14|30,88.0,104,104,104|72|104|72
6,14|31,50.285714285714285,15,15|17|21|30|10|151|108,15|17|21|30|10|151|108
1,14|32,176.0,319,319|33,319|33
3,14|33,88.0,192,192|32|33|95,192|32|33|95
5,14|34,58.666666666666664,53,53|51|30|113|72|33,53|51|30|113|72|33
6,14|35,50.285714285714285,6,6|32|90|69|71|12|72,6|32|90|69|71|12|72
2,14|36,117.33333333333333,35,35|64|253,35|64|253
6,14|37,50.285714285714285,74,74|81|20|72|33|42|30,74|81|20|72|33|42|30
1,14|38,176.0,119,119|233,119|233
4,14|39,70.4,32,32|11|131|8|170,32|11|131|8|170
4,14|40,70.4,29,29|105|146|47|25,29|105|146|47|25
4,14|41,70.4,128,128|46|28|120|30,128|46|28|120|30
7,14|42,44.0,61,61|115|21|73|11|2|36|33,61|115|21|73|11|2|36|33
4,14|43,70.4,38,38|19|135|55|105,38|19|135|55|105
6,15|16,70.4,78,78|1|47|194|32,78|1|47|194|32
6,15|18,58.666666666666664,147,147|36|89|45|3|32,147|36|89|45|3|32
4,15|19,70.4,187,187|50|17|66|32,187|50|17|66|32
5,15|20,70.4,59,59|92|145|31|25,59|92|145|31|25
5,15|21,88.0,187,187|103|55|7,187|103|55|7
1,15|22,176.0,308,308|44,308|44
3,15|23,88.0,151,151|135|22|44,151|135|22|44
6,15|24,50.285714285714285,70,70|56|21|105|34|14|52,70|56|21|105|34|14|52
6,15|25,50.285714285714285,151,151|32|103|4|6|31|25,151|32|103|4|6|31|25
6,15|26,50.285714285714285,125,125|1|45|119|27|28|7,125|1|45|119|27|28|7
4,15|27,88.0,179,179|58|17|98,179|58|17|98
8,15|28,50.285714285714285,69,83,69|101|9|83|83|7|0
3,15|29,88.0,70,70|9|217|56,70|9|217|56
1,15|30,176.0,254,254|98,254|98
5,15|31,58.666666666666664,118,118|53|91|10|18|62,118|53|91|10|18|62
3,15|32,88.0,59,59|67|136|90,59|67|136|90
2,15|33,117.33333333333333,60,60|192|100,60|192|100
1,15|34,176.0,147,147|205,147|205
4,15|35,70.4,46,46|23|56|137|90,46|23|56|137|90
3,15|36,88.0,0,0|345|7|0,0|345|7|0
3,15|37,88.0,320,320|6|26|0,320|6|26|0
5,15|38,58.666666666666664,78,78|40|1|51|138|44,78|40|1|51|138|44
5,15|39,58.666666666666664,0,0|78|1|68|63|142,0|78|1|68|63|142
3,15|40,88.0,46,46|206|75|25,46|206|75|25
3,15|41,88.0,59,59|120|173|0,59|120|173|0
6,15|42,50.285714285714285,60,60|110|9|8|50|89|26,60|110|9|8|50|89|26
2,15|43,117.33333333333333,296,296|21|35,296|21|35
4,16|17,88.0,83,83,83|83|82|104
10,16|18,39.111111111111114,35,35|7|125|61|10|25|57|12|20,35|7|125|61|10|25|57|12|20
6,16|19,50.285714285714285,87,87|80|69|73|4|7|32,87|80|69|73|4|7|32
6,16|20,58.666666666666664,87,87|48|83|11|7|116,87|48|83|11|7|116
4,16|21,70.4,30,30|136|1|47|138,30|136|1|47|138
1,16|22,176.0,166,166|186,166|186
5,16|23,58.666666666666664,86,86|109|41|38|35|43,86|109|41|38|35|43
3,16|24,88.0,126,126|43|49|134,126|43|49|134
3,16|25,88.0,86,86|3|111|152,86|3|111|152
5,16|26,58.666666666666664,42,14,42|82|2|14|14|198
2,16|27,117.33333333333333,30,30|218|104,30|218|104
4,16|28,88.0,67,67|68|106|111,67|68|106|111
2,16|29,117.33333333333333,79,79|150|123,79|150|123
6,16|30,50.285714285714285,3,3|6|115|61|33|10|124,3|6|115|61|33|10|124
2,16|31,117.33333333333333,83,83|86|183,83|86|183
2,16|32,117.33333333333333,126,126|28|198,126|28|198
3,16|33,88.0,214,214|10|5|123,214|10|5|123
4,16|34,70.4,228,228|10|3|68|43,228|10|3|68|43
4,16|35,70.4,9,9|259|45|19|20,9|259|45|19|20
4,16|36,70.4,35,35|64|55|46|152,35|64|55|46|152
8,16|37,39.111111111111114,42,42|25|20|48|65|41|22|57|32,42|25|20|48|65|41|22|57|32
2,16|38,117.33333333333333,78,78|89|185,78|89|185
2,16|39,117.33333333333333,78,78|1|273,78|1|273
4,16|40,70.4,185,185|44|34|69|20,185|44|34|69|20
3,16|41,88.0,25,25|64|224|39,25|64|224|39
2,16|42,117.33333333333333,42,42|25|285,42|25|285
3,16|43,88.0,67,67|99|108|78,67|99|108|78
5,17|18,88.0,82,82|24|152|94,82|24|152|94
1,17|20,176.0,82,82|270,82|270
4,17|21,88.0,63,63|103|27|159,63|103|27|159
1,17|22,176.0,166,166|186,166|186
7,17|23,50.285714285714285,74,74|58|107|36|9|40|28,74|58|107|36|9|40|28
3,17|24,88.0,144,144|6|160|42,144|6|160|42
3,17|25,88.0,137,137|56|91|68,137|56|91|68
5,17|26,88.0,13,13|243|45|51,13|243|45|51
9,17|27,39.111111111111114,13,13|59|10|129|37|12|15|26|51,13|59|10|129|37|12|15|26|51
5,17|28,58.666666666666664,2,2|43|211|4|41|51,2|43|211|4|41|51
5,17|29,58.666666666666664,82,82|62|112|28|51|17,82|62|112|28|51|17
1,17|30,176.0,258,258|94,258|94
5,17|31,58.666666666666664,13,13|32|38|142|59|68,13|32|38|142|59|68
4,17|32,70.4,63,63|69|93|50|77,63|69|93|50|77
2,17|33,117.33333333333333,106,106|152|94,106|152|94
2,17|35,117.33333333333333,2,2|106|244,2|106|244
2,17|36,117.33333333333333,63,63|118|171,63|118|171
6,17|37,50.285714285714285,63,63|11|107|30|84|15|42,63|11|107|30|84|15|42
2,17|38,117.33333333333333,2,2|209|141,2|209|141
3,17|39,88.0,137,137|13|89|113,137|13|89|113
5,17|40,58.666666666666664,45,45|148|18|62|28|51,45|148|18|62|28|51
2,17|41,117.33333333333333,106,106|119|127,106|119|127
6,17|42,50.285714285714285,72,72|34|31|119|4|50|42,72|34|31|119|4|50|42
5,17|43,58.666666666666664,55,55|89|6|16|15|171,55|89|6|16|15|171
6,18|19,50.285714285714285,62,62|54|51|34|45|74|32,62|54|51|34|45|74|32
4,18|20,88.0,82,82|70|105|95,82|70|105|95
5,18|21,58.666666666666664,12,12|68|72|15|67|118,12|68|72|15|67|118
4,18|22,88.0,57,57|237|39|19,57|237|39|19
5,18|23,70.4,14,14|87|4|188|59,14|87|4|188|59
5,18|24,70.4,12,12|7|128|108|97,12|7|128|108|97
4,18|25,70.4,39,39|144|18|30|121,39|144|18|30|121
2,18|26,117.33333333333333,42,42|275|35,42|275|35
4,18|27,88.0,82,82|3|217|50,82|3|217|50
2,18|28,117.33333333333333,19,19|82|251,19|82|251
4,18|29,70.4,39,39|43|25|13|232,39|43|25|13|232
3,18|30,88.0,228,228|30|36|58,228|30|36|58
2,18|31,117.33333333333333,14,14|258|80,14|258|80
3,18|32,88.0,267,267|26|40|19,267|26|40|19
5,18|33,58.666666666666664,101,101|5|10|141|1|94,101|5|10|141|1|94
7,18|34,50.285714285714285,62,62|85|60|21|10|27|87,62|85|60|21|10|27|87
5,18|35,58.666666666666664,101,101|6|45|5|175|20,101|6|45|5|175|20
6,18|36,50.285714285714285,14,14|5|16|45|166|70|36,14|5|16|45|166|70|36
9,18|37,35.2,42,13,42|65|13|135|8|2|26|29|13|19
4,18|38,70.4,4,4|163|100|35|50,4|163|100|35|50
6,18|39,50.285714285714285,120,120|27|12|106|29|39|19,120|27|12|106|29|39|19
6,18|40,50.285714285714285,19,30,19|43|201|30|9|30|20
6,18|41,50.285714285714285,4,4|102|95|64|26|11|50,4|102|95|64|26|11|50
4,18|42,70.4,42,42|64|101|27|118,42|64|101|27|118
8,18|43,39.111111111111114,12,12|45|48|47|55|24|15|71|35,12|45|48|47|55|24|15|71|35
9,19|20,44.0,11,11|45|31|4|1|104|40|116,11|45|31|4|1|104|40|116
4,19|21,70.4,11,11|156|20|143|22,11|156|20|143|22
7,19|22,50.285714285714285,7,7|68|85|12|132|43|5,7|68|85|12|132|43|5
6,19|23,58.666666666666664,96,96|7|105|28|73|43,96|7|105|28|73|43
1,19|24,176.0,56,56|296,56|296
9,19|25,39.111111111111114,7,7|44|24|28|59|6|33|149|2,7|44|24|28|59|6|33|149|2
3,19|26,117.33333333333333,96,96|103|153,96|103|153
5,19|27,58.666666666666664,141,17,141|96|17|17|75|6
7,19|28,44.0,11,10,11|10|141|10|99|75|4|2
3,19|29,88.0,81,81|10|213|48,81|10|213|48
2,19|30,117.33333333333333,96,96|158|98,96|158|98
2,19|31,117.33333333333333,102,102|60|190,102|60|190
1,19|32,176.0,172,172|180,172|180
2,19|33,117.33333333333333,116,116|83|153,116|83|153
5,19|34,58.666666666666664,56,56|6|134|3|110|43,56|6|134|3|110|43
3,19|35,88.0,92,92|221|34|5,92|221|34|5
5,19|36,58.666666666666664,51,51|30|15|150|104|2,51|30|15|150|104|2
5,19|37,58.666666666666664,7,7|80|15|218|26|6,7|80|15|218|26|6
7,19|38,44.0,51,51|24|92|29|12|96|43|5,51|24|92|29|12|96|43|5
4,19|39,70.4,102,102|72|22|108|48,102|72|22|108|48
3,19|40,88.0,62,62|19|81|190,62|19|81|190
5,19|41,58.666666666666664,103,103|71|27|70|42|39,103|71|27|70|42|39
3,19|42,88.0,187,187|12|38|115,187|12|38|115
3,19|43,88.0,56,56|35|155|106,56|35|155|106
6,20|21,50.285714285714285,5,5|6|39|102|37|13|150,5|6|39|102|37|13|150
4,20|22,88.0,232,232|51|48|21,232|51|48|21
5,20|23,70.4,151,151|38|15|32|116,151|38|15|32|116
5,20|24,58.666666666666664,56,56|126|36|14|104|16,56|126|36|14|104|16
9,20|25,35.2,115,31,115|21|15|31|51|26|37|31|4|21
1,20|26,176.0,338,338|14,338|14
4,20|27,70.4,82,82|91|60|26|93,82|91|60|26|93
4,20|28,70.4,11,11|104|20|163|54,11|104|20|163|54
7,20|29,50.285714285714285,82,82|9|57|81|67|42|14,82|9|57|81|67|42|14
5,20|30,58.666666666666664,97,97|7|11|58|45|134,97|7|11|58|45|134
2,20|31,117.33333333333333,312,312|24|16,312|24|16
6,20|32,50.285714285714285,59,59|68|21|41|2|143|18,59|68|21|41|2|143|18
6,20|33,50.285714285714285,127,127|67|35|28|79|3|13,127|67|35|28|79|3|13
7,20|34,44.0,5,48,5|51|48|44|48|31|112|13
5,20|35,58.666666666666664,48,48|44|60|52|94|54,48|44|60|52|94|54
8,20|36,39.111111111111114,5,5|186|3|10|28|19|91|6|4,5|186|3|10|28|19|91|6|4
6,20|37,50.285714285714285,87,87|48|1|12|79|104|21,87|48|1|12|79|104|21
3,20|38,88.0,50,50|123|23|156,50|123|23|156
5,20|39,58.666666666666664,97,97|85|14|19|133|4,97|85|14|19|133|4
8,20|40,39.111111111111114,50,50|141|38|69|29|11|1|3|10,50|141|38|69|29|11|1|3|10
5,20|41,58.666666666666664,59,59|135|8|2|11|137,59|135|8|2|11|137
2,20|42,117.33333333333333,251,251|32|69,251|32|69
10,20|43,32.0,48,8,48|8|35|61|99|8|37|16|19|17|4
1,21|22,176.0,166,166|186,166|186
4,21|23,88.0,100,100|89|114|49,100|89|114|49
1,21|24,176.0,12,12|340,12|340
2,21|25,117.33333333333333,193,193|97|62,193|97|62
3,21|26,88.0,100,100|190|55|7,100|190|55|7
3,21|27,88.0,30,30|168|90|64,30|168|90|64
4,21|28,70.4,6,6|5|277|57|7,6|5|277|57|7
3,21|30,117.33333333333333,73,73|66|213,73|66|213
2,21|31,117.33333333333333,290,290|9|53,290|9|53
5,21|32,70.4,63,63|126|34|76|53,63|126|34|76|53
3,21|33,88.0,76,76|138|9|129,76|138|9|129
3,21|34,88.0,5,5|117|101|129,5|117|101|129
5,21|35,58.666666666666664,6,6|67|49|30|151|49,6|67|49|30|151|49
5,21|36,58.666666666666664,5,5|58|10|7|265|7,5|58|10|7|265|7
3,21|37,88.0,63,63|37|123|129,63|37|123|129
3,21|38,88.0,50,50|117|139|46,50|117|139|46
2,21|39,117.33333333333333,76,76|223|53,76|223|53
2,21|40,117.33333333333333,50,50|143|159,50|143|159
3,21|41,88.0,73,73|125|4|150,73|125|4|150
3,21|42,88.0,187,187|47|36|82,187|47|36|82
7,21|43,44.0,12,12|64|24|39|13|14|32|154,12|64|24|39|13|14|32|154
1,22|23,176.0,308,308|44,308|44
4,22|24,88.0,23,23|209|65|55,23|209|65|55
6,22|25,50.285714285714285,7,7|11|57|36|47|173|21,7|11|57|36|47|173|21
4,22|26,70.4,18,18|8|183|3|140,18|8|183|3|140
2,22|27,117.33333333333333,1,1|22|329,1|22|329
4,22|28,70.4,158,158|14|44|81|55,158|14|44|81|55
6,22|29,50.285714285714285,133,133|76|3|80|12|39|9,133|76|3|80|12|39|9
2,22|30,117.33333333333333,64,64|230|58,64|230|58
2,22|31,117.33333333333333,64,64|259|29,64|259|29
4,22|32,70.4,172,10,172|151|10|10|9
1,22|33,176.0,153,153|199,153|199
5,22|34,70.4,27,27|37|122|111|55,27|37|122|111|55
2,22|35,117.33333333333333,226,226|121|5,226|121|5
6,22|36,50.285714285714285,27,27|84|42|56|3|20|120,27|84|42|56|3|20|120
9,22|37,35.2,7,7|16|4|84|20|85|107|8|2|19,7|16|4|84|20|85|107|8|2|19
4,22|38,70.4,75,75|229|4|39|5,75|229|4|39|5
5,22|39,58.666666666666664,43,43|249|2|10|29|19,43|249|2|10|29|19
3,22|40,88.0,1,1|148|9|194,1|148|9|194
5,22|41,58.666666666666664,1,1|148|4|73|117|9,1|148|4|73|117|9
4,22|42,70.4,26,26|107|150|14|55,26|107|150|14|55
5,22|43,58.666666666666664,27,27|30|109|20|145|21,27|30|109|20|145|21
4,23|24,70.4,190,190|71|25|42|24,190|71|25|42|24
7,23|25,44.0,86,86|17|48|33|82|18|2|66,86|17|48|33|82|18|2|66
4,23|26,70.4,54,54|42|4|166|86,54|42|4|166|86
2,23|27,117.33333333333333,269,269|6|77,269|6|77
2,23|28,117.33333333333333,101,101|186|65,101|186|65
4,23|29,70.4,190,190|79|15|3|65,190|79|15|3|65
3,23|30,88.0,84,84|12|233|23,84|12|233|23
4,23|31,70.4,14,14|228|7|35|68,14|228|7|35|68
7,23|32,44.0,54,54|78|57|72|14|12|6|59,54|78|57|72|14|12|6|59
6,23|33,50.285714285714285,37,37|64|165|19|29|15|23,37|64|165|19|29|15|23
4,23|34,70.4,242,242|27|40|19|24,242|27|40|19|24
6,23|35,50.285714285714285,84,84|17|103|36|9|54|49,84|17|103|36|9|54|49
7,23|36,44.0,14,14|23|59|108|57|24|44|23,14|23|59|108|57|24|44|23
2,23|37,117.33333333333333,74,74|26|252,74|26|252
5,23|38,58.666666666666664,54,54|111|19|24|100|44,54|111|19|24|100|44
3,23|39,88.0,239,239|1|88|24,239|1|88|24
3,23|40,88.0,29,29|220|44|59,29|220|44|59
3,23|41,88.0,103,103|101|107|41,103|101|107|41
1,23|42,176.0,285,285|67,285|67
6,23|43,50.285714285714285,100,100|5|60|25|84|37|41,100|5|60|25|84|37|41
3,24|25,88.0,117,117|65|104|66,117|65|104|66
5,24|26,70.4,71,71|46|9|79|147,71|46|9|79|147
3,24|27,88.0,17,17|6|24|305,17|6|24|305
4,24|28,70.4,19,19|71|207|18|37,19|71|207|18|37
6,24|29,58.666666666666664,20,20|50|74|12|34|162,20|50|74|12|34|162
4,24|30,88.0,20,20|24|174|134,20|24|174|134
5,24|31,70.4,169,169|107|29|31|16,169|107|29|31|16
4,24|32,70.4,47,47|79|135|44|47,47|79|135|44|47
4,24|33,70.4,205,205|47|53|31|16,205|47|53|31|16
6,24|34,50.285714285714285,56,56|91|9|141|8|23|24,56|91|9|141|8|23|24
4,24|35,70.4,47,47|24|85|49|147,47|24|85|49|147
5,24|36,58.666666666666664,19,19|52|161|29|54|37,19|52|161|29|54|37
4,24|37,70.4,23,23|21|211|55|42,23|21|211|55|42
2,24|38,117.33333333333333,20,20|24|308,20|24|308
8,24|39,39.111111111111114,17,13,17|60|13|57|3|32|133|13|24
4,24|40,70.4,19,19|25|112|96|100,19|25|112|96|100
2,24|41,117.33333333333333,71,71|6|275,71|6|275
2,24|42,117.33333333333333,297,297|13|42,297|13|42
6,24|43,50.285714285714285,12,12|44|88|6|40|86|76,12|44|88|6|40|86|76
6,25|26,50.285714285714285,18,18|4|95|58|91|24|62,18|4|95|58|91|24|62
4,25|27,70.4,65,65|45|123|26|93,65|45|123|26|93
6,25|28,50.285714285714285,115,115|14|29|4|160|28|2,115|14|29|4|160|28|2
5,25|29,58.666666666666664,39,39|22|69|154|12|56,39|22|69|154|12|56
2,25|30,117.33333333333333,34,34|81|237,34|81|237
7,25|31,44.0,15,15|147|18|104|6|51|10|1,15|147|18|104|6|51|10|1
1,25|32,176.0,222,222|130,222|130
6,25|33,50.285714285714285,66,66|114|42|8|36|85|1,66|114|42|8|36|85|1
1,25|35,176.0,130,130|222,130|222
6,25|36,50.285714285714285,34,34|17|60|89|21|129|2,34|17|60|89|21|129|2
8,25|37,39.111111111111114,7,7|104|19|6|39|25|122|9|21,7|104|19|6|39|25|122|9|21
3,25|38,88.0,51,51|24|109|168,51|24|109|168
3,25|39,88.0,137,137|45|48|122,137|45|48|122
5,25|40,58.666666666666664,129,129|29|4|31|134|25,129|29|4|31|134|25
7,25|41,44.0,34,34|55|14|7|91|21|100|30,34|55|14|7|91|21|100|30
3,25|42,88.0,61,61|76|204|11,61|76|204|11
6,25|43,50.285714285714285,22,22|199|10|28|37|35|21,22|199|10|28|37|35|21
2,26|27,117.33333333333333,13,13|288|51,13|288|51
3,26|28,88.0,256,256|45|44|7,256|45|44|7
4,26|29,70.4,209,209|3|44|82|14,209|3|44|82|14
2,26|30,117.33333333333333,96,96|28|228,96|28|228
5,26|31,58.666666666666664,13,13|80|78|73|46|62,13|80|78|73|46|62
4,26|32,70.4,40,40|14|72|28|198,40|14|72|28|198
5,26|33,58.666666666666664,199,199|6|15|46|74|12,199|6|15|46|74|12
2,26|34,117.33333333333333,199,199|141|12,199|141|12
3,26|35,88.0,71,71|54|80|147,71|54|80|147
6,26|36,50.285714285714285,71,71|25|58|55|3|133|7,71|25|58|55|3|133|7
3,26|37,88.0,42,42|58|75|177,42|58|75|177
2,26|38,117.33333333333333,54,54|286|12,54|286|12
3,26|40,88.0,220,220|81|37|14,220|81|37|14
2,26|41,117.33333333333333,40,40|31|281,40|31|281
5,26|42,58.666666666666664,26,26|16|157|57|25|71,26|16|157|57|25|71
4,26|43,70.4,22,22|78|135|82|35,22|78|135|82|35
6,27|28,50.285714285714285,179,179|81|11|17|13|45|6,179|81|11|17|13|45|6
3,27|29,88.0,82,82|16|171|83,82|16|171|83
3,27|30,88.0,10,10|163|81|98,10|163|81|98
3,27|31,88.0,10,10|3|312|27,10|3|312|27
3,27|32,88.0,47,47|66|162|77,47|66|162|77
4,27|34,70.4,146,146|101|22|56|27,146|101|22|56|27
3,27|35,88.0,47,47|51|30|224,47|51|30|224
1,27|36,176.0,325,325|27,325|27
4,27|37,70.4,23,23|188|36|99|6,23|188|36|99|6
3,27|38,88.0,173,173|38|91|50,173|38|91|50
2,27|39,117.33333333333333,17,17|121|214,17|121|214
5,27|40,58.666666666666664,1,1,1|112|98|90|1|50
8,27|41,39.111111111111114,1,1|109|18|10|41|19|73|31|50,1|109|18|10|41|19|73|31|50
5,27|42,58.666666666666664,72,72|41|66|58|23|92,72|41|66|58|23|92
3,27|43,88.0,198,198|49|12|93,198|49|12|93
3,28|29,88.0,109,109|147|31|65,109|147|31|65
2,28|30,117.33333333333333,115,115|135|102,115|135|102
5,28|31,58.666666666666664,32,32|13|117|100|82|8,32|13|117|100|82|8
4,28|32,70.4,24,24|148|90|25|65,24|148|90|25|65
3,28|33,88.0,101,101|91|58|102,101|91|58|102
2,28|34,117.33333333333333,241,241|56|55,241|56|55
7,28|35,44.0,2,2|4|63|32|161|36|9|45,2|4|63|32|161|36|9|45
5,28|36,58.666666666666664,19,19|296|30|5|2|0,19|296|30|5|2|0
7,28|37,44.0,67,81,67|68|81|25|81|24|6|0
2,28|38,117.33333333333333,2,2|168|182,2|168|182
3,28|39,88.0,32,32|58|225|37,32|58|225|37
7,28|40,44.0,19,19|26|84|29|4|136|3|51,19|26|84|29|4|136|3|51
7,28|41,44.0,33,33|146|92|36|15|22|8|0,33|146|92|36|15|22|8|0
6,28|42,50.285714285714285,67,67|103|9|77|4|37|55,67|103|9|77|4|37|55
2,28|43,117.33333333333333,67,67|125|160,67|125|160
3,29|30,88.0,16,16|4|156|176,16|4|156|176
2,29|31,117.33333333333333,282,282|2|68,282|2|68
4,29|32,70.4,68,68|80|139|56|9,68|80|139|56|9
3,29|33,88.0,31,31|37|161|123,31|37|161|123
5,29|34,58.666666666666664,31,31|81|36|8|113|83,31|81|36|8|113|83
4,29|35,70.4,98,98|9|23|26|196,98|9|23|26|196
3,29|36,88.0,81,81|128|3|140,81|128|3|140
4,29|37,70.4,107,107|13|10|18|204,107|13|10|18|204
2,29|38,117.33333333333333,20,20|284|48,20|284|48
5,29|39,58.666666666666664,31,31|48|41|172|12|48,31|48|41|172|12|48
5,29|40,58.666666666666664,16,16|65|75|73|109|14,16|65|75|73|109|14
2,29|41,117.33333333333333,112,112|231|9,112|231|9
7,29|42,44.0,16,21,16|45|51|21|43|80|21|75
4,29|43,70.4,91,91|53|46|106|56,91|53|46|106|56
2,30|31,117.33333333333333,10,10|54|288,10|54|288
1,30|32,176.0,28,28|324,28|324
3,30|33,88.0,250,250|8|71|23,250|8|71|23
3,30|34,88.0,64,64|40|124|124,64|40|124|124
4,30|35,70.4,9,9|64|11|196|72,9|64|11|196|72
4,30|36,70.4,34,34|39|23|233|23,34|39|23|233|23
3,30|37,88.0,44,44|120|116|72,44|120|116|72
4,30|38,70.4,20,20|8|16|129|179,20|8|16|129|179
3,30|39,88.0,97,97|67|130|58,97|67|130|58
4,30|40,70.4,16,16|28|141|95|72,16|28|141|95|72
3,30|41,88.0,28,28|6|39|279,28|6|39|279
2,30|42,117.33333333333333,16,16|160|176,16|160|176
1,30|43,176.0,139,139|213,139|213
5,31|32,58.666666666666664,225,37,225|37|37|6|18|29
6,31|33,50.285714285714285,121,121|56|3|125|31|15|1,121|56|3|125|31|15|1
6,31|34,50.285714285714285,53,53|11|81|97|63|20|27,53|11|81|97|63|20|27
2,31|35,117.33333333333333,249,249|13|90,249|13|90
2,31|36,117.33333333333333,14,14|311|27,14|311|27
2,31|37,117.33333333333333,102,102|221|29,102|221|29
1,31|38,176.0,118,118|234,118|234
3,31|39,88.0,32,32|70|197|53,32|70|197|53
3,31|40,88.0,45,45|117|87|103,45|117|87|103
3,31|41,88.0,177,177|48|119|8,177|48|119|8
1,31|42,176.0,341,341|11,341|11
4,31|43,70.4,121,121|24|131|36|40,121|24|131|36|40
5,32|33,58.666666666666664,68,68|59|95|1|82|47,68|59|95|1|82|47
5,32|34,58.666666666666664,143,143|5|75|82|14|33,143|5|75|82|14|33
2,32|35,117.33333333333333,47,47|215|90,47|215|90
4,32|36,70.4,63,63|91|37|70|91,63|91|37|70|91
6,32|37,50.285714285714285,63,63|79|6|75|100|10|19,63|79|6|75|100|10|19
4,32|38,70.4,28,28|26|134|79|85,28|26|134|79|85
2,32|39,117.33333333333333,299,299|34|19,299|34|19
5,32|40,58.666666666666664,113,30,113|30|18|30|102|59
6,32|41,50.285714285714285,28,28|12|19|163|3|118|9,28|12|19|163|3|118|9
3,32|42,88.0,113,113|48|158|33,113|48|158|33
1,32|43,176.0,142,142|210,142|210
8,33|34,39.111111111111114,31,31|168|18|6|56|26|34|1|12,31|168|18|6|56|26|34|1|12
2,33|35,117.33333333333333,101,101|104|147,101|104|147
6,33|36,50.285714285714285,37,37|77|39|41|91|44|23,37|77|39|41|91|44|23
1,33|37,176.0,223,223|129,223|129
