conteo,tupla,X,L,R,M,T,P,Pr,PrX,PrL,PrM
5,18|33,73,55,18,55|38|76|46|138|89,55|38|76|46|138|89,0.001128668171557562,0.6670428893905193,1.0,1.0,0.001128668171557562
2,7|20,147,128,19,128|222|92,128|222|92,0.0004514672686230248,0.6668171557562076,1.0,1.0,0.0004514672686230248
8,10|24,49,30,19,30|21|24|130|71|88|8|14|56,30|21|24|130|71|88|8|14|56,0.0018058690744920992,0.6672686230248307,1.0,1.0,0.0018058690744920992
5,11|37,73,54,19,54|6|194|109|56|23,54|6|194|109|56|23,0.001128668171557562,0.6670428893905193,1.0,1.0,0.001128668171557562
5,9|36,73,92,19,92|28|97|13|1|211,92|28|97|13|1|211,0.001128668171557562,0.6670428893905193,1.0,1.0,0.001128668171557562
3,13|19,110,91,19,91|137|6|208,91|137|6|208,0.0006772009029345372,0.6668924003009781,1.0,1.0,0.0006772009029345372
4,15|36,88,69,19,69|37|7|118|211,69|37|7|118|211,0.0009029345372460496,0.6669676448457488,1.0,1.0,0.0009029345372460496
3,31|37,110,129,19,129|31|260|22,129|31|260|22,0.0006772009029345372,0.6668924003009781,1.0,1.0,0.0006772009029345372
9,5|16,44,25,19,25|45|8|10|49|69|44|50|34|108,25|45|8|10|49|69|44|50|34|108,0.0020316027088036117,0.6673438675696012,1.0,1.0,0.0020316027088036117
7,19|27,55,36,19,36|14|128|33|23|124|11|73,36|14|128|33|23|124|11|73,0.001580135440180587,0.6671933784800602,1.0,1.0,0.001580135440180587
7,19|35,55,36,19,36|7|12|19|89|142|18|119,36|7|12|19|89|142|18|119,0.001580135440180587,0.6671933784800602,1.0,1.0,0.001580135440180587
4,25|33,88,107,19,107|164|33|25|113,107|164|33|25|113,0.0009029345372460496,0.6669676448457488,1.0,1.0,0.0009029345372460496
5,3|18,73,54,19,54|171|83|39|21|74,54|171|83|39|21|74,0.001128668171557562,0.6670428893905193,1.0,1.0,0.001128668171557562
7,4|41,55,74,19,74|113|49|27|12|124|24|19,74|113|49|27|12|124|24|19,0.001580135440180587,0.6671933784800602,1.0,1.0,0.001580135440180587
7,27|40,55,36,19,36|164|96|37|25|43|9|32,36|164|96|37|25|43|9|32,0.001580135440180587,0.6671933784800602,1.0,1.0,0.001580135440180587
11,4|32,36,16,20,99,16|58|9|17|55|21|99|2|41|15|10|99,0.0024830699774266367,0.6674943566591423,1.0,1.0,0.0024830699774266367
10,25|26,40,20,20,20|59|39|9|14|49|61|62|115|3|11,20|59|39|9|14|49|61|62|115|3|11,0.002257336343115124,0.6674191121143718,1.0,1.0,0.002257336343115124
8,5|15,49,69,20,69|37|24|13|4|146|19|127|3,69|37|24|13|4|146|19|127|3,0.0018058690744920992,0.6672686230248307,1.0,1.0,0.0018058690744920992
3,7|25,110,90,20,90|181|33|138,90|181|33|138,0.0006772009029345372,0.6668924003009781,1.0,1.0,0.0006772009029345372
5,33|34,73,93,20,93|122|115|41|42|29,93|122|115|41|42|29,0.001128668171557562,0.6670428893905193,1.0,1.0,0.001128668171557562
7,6|22,55,35,20,35|37|65|86|43|104|23|49,35|37|65|86|43|104|23|49,0.001580135440180587,0.6671933784800602,1.0,1.0,0.001580135440180587
5,29|33,73,93,20,93|28|151|10|84|76,93|28|151|10|84|76,0.001128668171557562,0.6670428893905193,1.0,1.0,0.001128668171557562
1,22|42,221,201,20,201|241,201|241,0.0002257336343115124,0.6667419112114371,1.0,1.0,0.0002257336343115124
6,12|32,63,83,20,83,83|6|172|83|16|30|52,0.0013544018058690745,0.6671181339352897,1.0,1.0,0.0013544018058690745
11,23|28,36,15,21,4|17,15|41|102|13|4|4|77|35|17|17|31|86,0.0024830699774266367,0.6674943566591423,1.0,1.0,0.0024830699774266367
7,25|40,55,76,21,76|5|57|32|28|97|133|14,76|5|57|32|28|97|133|14,0.001580135440180587,0.6671933784800602,1.0,1.0,0.001580135440180587
3,12|34,110,89,21,89|321|15|17,89|321|15|17,0.0006772009029345372,0.6668924003009781,1.0,1.0,0.0006772009029345372
6,17|34,63,84,21,84|203|97|21|8|2|27,84|203|97|21|8|2|27,0.0013544018058690745,0.6671181339352897,1.0,1.0,0.0013544018058690745
7,32|40,55,76,21,76|124|2|65|66|10|83|16,76|124|2|65|66|10|83|16,0.001580135440180587,0.6671933784800602,1.0,1.0,0.001580135440180587
7,22|32,55,76,21,76,76|88|107|46|26|17|76|6,0.001580135440180587,0.6671933784800602,1.0,1.0,0.001580135440180587
3,12|43,110,89,21,89|300|17|36,89|300|17|36,0.0006772009029345372,0.6668924003009781,1.0,1.0,0.0006772009029345372
6,17|40,63,84,21,5,84|114|45|179|5|5|10,0.0013544018058690745,0.6671181339352897,1.0,1.0,0.0013544018058690745
2,7|30,147,126,21,126|195|121,126|195|121,0.0004514672686230248,0.6668171557562076,1.0,1.0,0.0004514672686230248
4,36|39,88,109,21,109|6|10|251|66,109|6|10|251|66,0.0009029345372460496,0.6669676448457488,1.0,1.0,0.0009029345372460496
4,15|28,88,110,22,110|63|112|115|42,110|63|112|115|42,0.0009029345372460496,0.6669676448457488,1.0,1.0,0.0009029345372460496
5,10|12,73,51,22,51|219|74|62|4|32,51|219|74|62|4|32,0.001128668171557562,0.6670428893905193,1.0,1.0,0.001128668171557562
7,31|39,55,33,22,33|74|46|61|69|36|96|27,33|74|46|61|69|36|96|27,0.001580135440180587,0.6671933784800602,1.0,1.0,0.001580135440180587
6,7|22,63,85,22,85|59|40|4|13|70|171,85|59|40|4|13|70|171,0.0013544018058690745,0.6671181339352897,1.0,1.0,0.0013544018058690745
6,2|12,63,85,22,85|131|2|105|68|21|30,85|131|2|105|68|21|30,0.0013544018058690745,0.6671181339352897,1.0,1.0,0.0013544018058690745
2,2|18,147,169,22,169|71|202,169|71|202,0.0004514672686230248,0.6668171557562076,1.0,1.0,0.0004514672686230248
5,12|41,73,51,22,51|63|189|103|5|31,51|63|189|103|5|31,0.001128668171557562,0.6670428893905193,1.0,1.0,0.001128668171557562
4,11|43,88,66,22,66|128|53|134|61,66|128|53|134|61,0.0009029345372460496,0.6669676448457488,1.0,1.0,0.0009029345372460496
4,13|43,88,66,22,66|198|60|81|37,66|198|60|81|37,0.0009029345372460496,0.6669676448457488,1.0,1.0,0.0009029345372460496
6,10|43,63,41,22,41|23|200|117|4|21|36,41|23|200|117|4|21|36,0.0013544018058690745,0.6671181339352897,1.0,1.0,0.0013544018058690745
3,18|30,110,132,22,132|45|29|236,132|45|29|236,0.0006772009029345372,0.6668924003009781,1.0,1.0,0.0006772009029345372
9,27|41,44,21,23,21|19|70|9|22|31|131|75|23|41,21|19|70|9|22|31|131|75|23|41,0.0020316027088036117,0.6673438675696012,1.0,1.0,0.0020316027088036117
3,4|21,110,87,23,87|308|27|20,87|308|27|20,0.0006772009029345372,0.6668924003009781,1.0,1.0,0.0006772009029345372
5,17|36,73,50,23,50|90|115|32|109|46,50|90|115|32|109|46,0.001128668171557562,0.6670428893905193,1.0,1.0,0.001128668171557562
5,17|27,73,50,23,50|17|186|8|42|139,50|17|186|8|42|139,0.001128668171557562,0.6670428893905193,1.0,1.0,0.001128668171557562
7,34|43,55,32,23,32|57|175|5|51|82|3|37,32|57|175|5|51|82|3|37,0.001580135440180587,0.6671933784800602,1.0,1.0,0.001580135440180587
3,11|12,110,87,23,87,87|216|87|52,0.0006772009029345372,0.6668924003009781,1.0,1.0,0.0006772009029345372
1,25|42,221,198,23,198|244,198|244,0.0002257336343115124,0.6667419112114371,1.0,1.0,0.0002257336343115124
9,7|41,44,21,23,19,21|19|50|18|11|14|62|109|119|19,0.0020316027088036117,0.6673438675696012,1.0,1.0,0.0020316027088036117
4,6|31,88,65,23,65|88|21|174|94,65|88|21|174|94,0.0009029345372460496,0.6669676448457488,1.0,1.0,0.0009029345372460496
4,11|15,88,112,24,112|117|93|19|101,112|117|93|19|101,0.0009029345372460496,0.6669676448457488,1.0,1.0,0.0009029345372460496
4,7|37,88,64,24,64|59|10|176|133,64|59|10|176|133,0.0009029345372460496,0.6669676448457488,1.0,1.0,0.0009029345372460496
2,14|19,147,123,24,123|158|161,123|158|161,0.0004514672686230248,0.6668171557562076,1.0,1.0,0.0004514672686230248
4,10|17,88,64,24,64|78|40|162|98,64|78|40|162|98,0.0009029345372460496,0.6669676448457488,1.0,1.0,0.0009029345372460496
7,15|29,55,31,24,31|39,31|66|17|88|39|31|39|131,0.001580135440180587,0.6671933784800602,1.0,1.0,0.001580135440180587
6,34|36,63,39,24,39|70|13|103|62|45|110,39|70|13|103|62|45|110,0.0013544018058690745,0.6671181339352897,1.0,1.0,0.0013544018058690745
8,16|31,49,25,24,25|12|117|6|95|105|60|1|21,25|12|117|6|95|105|60|1|21,0.0018058690744920992,0.6672686230248307,1.0,1.0,0.0018058690744920992
3,5|7,110,85,25,85|152|13|192,85|152|13|192,0.0006772009029345372,0.6668924003009781,1.0,1.0,0.0006772009029345372
7,5|41,55,30,25,30|8|13|27|94|128|57|85,30|8|13|27|94|128|57|85,0.001580135440180587,0.6671933784800602,1.0,1.0,0.001580135440180587
9,4|36,44,69,25,69|18|7|26|35|163|27|31|23|43,69|18|7|26|35|163|27|31|23|43,0.0020316027088036117,0.6673438675696012,1.0,1.0,0.0020316027088036117
4,11|41,88,63,25,63|240|96|34|9,63|240|96|34|9,0.0009029345372460496,0.6669676448457488,1.0,1.0,0.0009029345372460496
11,22|25,36,61,25,61|15|26|36|13|19|51|50|24|133|8|6,61|15|26|36|13|19|51|50|24|133|8|6,0.0024830699774266367,0.6674943566591423,1.0,1.0,0.0024830699774266367
3,6|17,110,135,25,135|144|69|94,135|144|69|94,0.0006772009029345372,0.6668924003009781,1.0,1.0,0.0006772009029345372
5,8|27,73,98,25,98|21|77|88|43|115,98|21|77|88|43|115,0.001128668171557562,0.6670428893905193,1.0,1.0,0.001128668171557562
7,24|41,55,30,25,30|21|255|51|41|9|16|19,30|21|255|51|41|9|16|19,0.001580135440180587,0.6671933784800602,1.0,1.0,0.001580135440180587
4,9|11,88,63,25,63|29|117|21|212,63|29|117|21|212,0.0009029345372460496,0.6669676448457488,1.0,1.0,0.0009029345372460496
9,2|34,44,19,25,19|20|13|59|100|55|3|56|67|50,19|20|13|59|100|55|3|56|67|50,0.0020316027088036117,0.6673438675696012,1.0,1.0,0.0020316027088036117
3,30|38,110,135,25,135|97|84|126,135|97|84|126,0.0006772009029345372,0.6668924003009781,1.0,1.0,0.0006772009029345372
8,32|41,49,74,25,43,74|16|43|1|135|6|86|43|38,0.0018058690744920992,0.6672686230248307,1.0,1.0,0.0018058690744920992
4,15|37,88,113,25,113|54|65|188|22,113|54|65|188|22,0.0009029345372460496,0.6669676448457488,1.0,1.0,0.0009029345372460496
7,5|29,55,30,25,30|14|44|5|126|34|104|85,30|14|44|5|126|34|104|85,0.001580135440180587,0.6671933784800602,1.0,1.0,0.001580135440180587
2,1|28,147,173,26,173|230|39,173|230|39,0.0004514672686230248,0.6668171557562076,1.0,1.0,0.0004514672686230248
3,19|24,110,136,26,136|195|55|56,136|195|55|56,0.0006772009029345372,0.6668924003009781,1.0,1.0,0.0006772009029345372
5,13|26,73,47,26,47|105|74|123|80|13,47|105|74|123|80|13,0.001128668171557562,0.6670428893905193,1.0,1.0,0.001128668171557562
6,5|34,63,89,26,89|4|16|99|50|144|40,89|4|16|99|50|144|40,0.0013544018058690745,0.6671181339352897,1.0,1.0,0.0013544018058690745
6,18|31,63,37,26,37|11|167|25|157|18|27,37|11|167|25|157|18|27,0.0013544018058690745,0.6671181339352897,1.0,1.0,0.0013544018058690745
8,18|22,49,75,26,75|62|24|10|65|66|51|17|72,75|62|24|10|65|66|51|17|72,0.0018058690744920992,0.6672686230248307,1.0,1.0,0.0018058690744920992
8,10|13,49,22,27,22|48|21|61|105|7|51|78|49,22|48|21|61|105|7|51|78|49,0.0018058690744920992,0.6672686230248307,1.0,1.0,0.0018058690744920992
4,1|3,88,61,27,61|64|222|77|18,61|64|222|77|18,0.0009029345372460496,0.6669676448457488,1.0,1.0,0.0009029345372460496
1,39|43,221,194,27,194|248,194|248,0.0002257336343115124,0.6667419112114371,1.0,1.0,0.0002257336343115124
5,38|42,73,46,27,46,46|3|46|221|48|78,0.001128668171557562,0.6670428893905193,1.0,1.0,0.001128668171557562
4,1|25,88,61,27,61|44|249|81|7,61|44|249|81|7,0.0009029345372460496,0.6669676448457488,1.0,1.0,0.0009029345372460496
5,15|43,73,46,27,46|62|94|10|194|36,46|62|94|10|194|36,0.001128668171557562,0.6670428893905193,1.0,1.0,0.001128668171557562
5,14|15,73,46,27,46|97|142|37|40|80,46|97|142|37|40|80,0.001128668171557562,0.6670428893905193,1.0,1.0,0.001128668171557562
8,22|40,49,76,27,76|62|32|125|48|27|57|1|14,76|62|32|125|48|27|57|1|14,0.0018058690744920992,0.6672686230248307,1.0,1.0,0.0018058690744920992
3,13|32,110,83,27,83|81|153|125,83|81|153|125,0.0006772009029345372,0.6668924003009781,1.0,1.0,0.0006772009029345372
5,4|26,73,100,27,100|55|21|28|170|68,100|55|21|28|170|68,0.001128668171557562,0.6670428893905193,1.0,1.0,0.001128668171557562
7,17|38,55,28,27,39,28|39|68|120|73|39|29|46,0.001580135440180587,0.6671933784800602,1.0,1.0,0.001580135440180587
3,12|13,110,83,27,83|150|1|208,83|150|1|208,0.0006772009029345372,0.6668924003009781,1.0,1.0,0.0006772009029345372
6,25|41,63,90,27,90|37|14|159|4|57|81,90|37|14|159|4|57|81,0.0013544018058690745,0.6671181339352897,1.0,1.0,0.0013544018058690745
6,19|33,63,36,27,36|19|98|121|7|109|52,36|19|98|121|7|109|52,0.0013544018058690745,0.6671181339352897,1.0,1.0,0.0013544018058690745
8,19|34,49,77,28,77|59|52|20|3|94|15|84|38,77|59|52|20|3|94|15|84|38,0.0018058690744920992,0.6672686230248307,1.0,1.0,0.0018058690744920992
8,15|30,49,77,28,77|53|102|3|50|8|18|5|126,77|53|102|3|50|8|18|5|126,0.0018058690744920992,0.6672686230248307,1.0,1.0,0.0018058690744920992
3,31|40,110,138,28,138|145|72|87,138|145|72|87,0.0006772009029345372,0.6668924003009781,1.0,1.0,0.0006772009029345372
7,4|24,55,83,28,83|17|86|18|94|33|92|19,83|17|86|18|94|33|92|19,0.001580135440180587,0.6671933784800602,1.0,1.0,0.001580135440180587
4,30|43,88,116,28,116|204|61|24|37,116|204|61|24|37,0.0009029345372460496,0.6669676448457488,1.0,1.0,0.0009029345372460496
4,11|40,88,60,28,60|6|111|145|120,60|6|111|145|120,0.0009029345372460496,0.6669676448457488,1.0,1.0,0.0009029345372460496
9,4|43,44,16,28,25,16|25|153|9|10|107|25|44|48|5,0.0020316027088036117,0.6673438675696012,1.0,1.0,0.0020316027088036117
8,30|34,49,77,28,77|146|29|53|15|17|61|7|37,77|146|29|53|15|17|61|7|37,0.0018058690744920992,0.6672686230248307,1.0,1.0,0.0018058690744920992
8,6|27,49,21,28,51,21|14|51|138|18|51|3|112|34,0.0018058690744920992,0.6672686230248307,1.0,1.0,0.0018058690744920992
11,3|40,36,8,28,5,8|52|43|22|142|88|13|9|5|55|5|0,0.0024830699774266367,0.6674943566591423,1.0,1.0,0.0024830699774266367
6,13|37,63,91,28,3,91|3|63|97|3|163|22,0.0013544018058690745,0.6671181339352897,1.0,1.0,0.0013544018058690745
7,24|32,55,83,28,83|17|4|60|78|96|98|6,83|17|4|60|78|96|98|6,0.001580135440180587,0.6671933784800602,1.0,1.0,0.001580135440180587
4,12|38,88,59,29,59|122|35|225|1,59|122|35|225|1,0.0009029345372460496,0.6669676448457488,1.0,1.0,0.0009029345372460496
5,29|38,73,44,29,33,44|23|114|195|33|33,0.001128668171557562,0.6670428893905193,1.0,1.0,0.001128668171557562
9,3|28,44,73,29,73|61|71|5|39|33|4|22|74|60,73|61|71|5|39|33|4|22|74|60,0.0020316027088036117,0.6673438675696012,1.0,1.0,0.0020316027088036117
9,23|38,44,15,29,15|84|19|63|10|36|101|13|55|46,15|84|19|63|10|36|101|13|55|46,0.0020316027088036117,0.6673438675696012,1.0,1.0,0.0020316027088036117
3,14|29,110,139,29,139|48|61|194,139|48|61|194,0.0006772009029345372,0.6668924003009781,1.0,1.0,0.0006772009029345372
5,20|25,73,102,29,102|110|142|77|4|7,102|110|142|77|4|7,0.001128668171557562,0.6670428893905193,1.0,1.0,0.001128668171557562
2,26|42,147,117,30,117|38|287,117|38|287,0.0004514672686230248,0.6668171557562076,1.0,1.0,0.0004514672686230248
8,2|6,49,19,30,19|92|155|96|3|7|36|4|30,19|92|155|96|3|7|36|4|30,0.0018058690744920992,0.6672686230248307,1.0,1.0,0.0018058690744920992
5,3|19,73,103,30,103|12|16|192|8|111,103|12|16|192|8|111,0.001128668171557562,0.6670428893905193,1.0,1.0,0.001128668171557562
4,25|38,88,118,30,75,118|85|89|75|75,0.0009029345372460496,0.6669676448457488,1.0,1.0,0.0009029345372460496
4,24|38,88,118,30,118|65|181|32|46,118|65|181|32|46,0.0009029345372460496,0.6669676448457488,1.0,1.0,0.0009029345372460496
1,33|38,221,191,30,191|251,191|251,0.0002257336343115124,0.6667419112114371,1.0,1.0,0.0002257336343115124
9,9|22,44,14,30,14|21|26|77|28|18|92|19|98|49,14|21|26|77|28|18|92|19|98|49,0.0020316027088036117,0.6673438675696012,1.0,1.0,0.0020316027088036117
6,18|34,63,93,30,93|122|10|11|96|83|27,93|122|10|11|96|83|27,0.0013544018058690745,0.6671181339352897,1.0,1.0,0.0013544018058690745
7,2|5,55,85,30,85|31|56|20|24|81|39|106,85|31|56|20|24|81|39|106,0.001580135440180587,0.6671933784800602,1.0,1.0,0.001580135440180587
8,28|34,49,19,30,19|33|70|27|89|28|59|12|105,19|33|70|27|89|28|59|12|105,0.0018058690744920992,0.6672686230248307,1.0,1.0,0.0018058690744920992
6,9|42,63,33,30,25,33|59|97|51|25|152|25,0.0013544018058690745,0.6671181339352897,1.0,1.0,0.0013544018058690745
6,16|34,63,32,31,32|79|176|45|7|82|21,32|79|176|45|7|82|21,0.0013544018058690745,0.6671181339352897,1.0,1.0,0.0013544018058690745
9,5|26,44,13,31,5,13|5|5|65|170|25|91|23|34|11,0.0020316027088036117,0.6673438675696012,1.0,1.0,0.0020316027088036117
10,35|36,40,9,31,24,9|59|72|90|43|15|18|12|76|24|24,0.002257336343115124,0.6674191121143718,1.0,1.0,0.002257336343115124
5,11|32,73,42,31,42|62|41|234|11|52,42|62|41|234|11|52,0.001128668171557562,0.6670428893905193,1.0,1.0,0.001128668171557562
6,1|41,63,32,31,32|31|99|18|83|5|174,32|31|99|18|83|5|174,0.0013544018058690745,0.6671181339352897,1.0,1.0,0.0013544018058690745
2,2|43,147,116,31,116|153|173,116|153|173,0.0004514672686230248,0.6668171557562076,1.0,1.0,0.0004514672686230248
9,26|31,44,13,31,13|15|101|25|43|17|69|72|42|45,13|15|101|25|43|17|69|72|42|45,0.0020316027088036117,0.6673438675696012,1.0,1.0,0.0020316027088036117
4,8|41,88,119,31,119|68|76|160|19,119|68|76|160|19,0.0009029345372460496,0.6669676448457488,1.0,1.0,0.0009029345372460496
3,10|25,110,79,31,79|26|77|260,79|26|77|260,0.0006772009029345372,0.6668924003009781,1.0,1.0,0.0006772009029345372
7,8|18,55,24,31,24,24|24|108|5|10|89|38|144,0.001580135440180587,0.6671933784800602,1.0,1.0,0.001580135440180587
4,7|42,88,57,31,57,57|144|120|64|57,0.0009029345372460496,0.6669676448457488,1.0,1.0,0.0009029345372460496
5,10|28,73,41,32,41|117|15|32|77|160,41|117|15|32|77|160,0.001128668171557562,0.6670428893905193,1.0,1.0,0.001128668171557562
5,37|43,73,41,32,41|23|227|54|42|55,41|23|227|54|42|55,0.001128668171557562,0.6670428893905193,1.0,1.0,0.001128668171557562
5,4|10,73,41,32,41|64|27|44|6|260,41|64|27|44|6|260,0.001128668171557562,0.6670428893905193,1.0,1.0,0.001128668171557562
3,10|11,110,142,32,142|199|40|61,142|199|40|61,0.0006772009029345372,0.6668924003009781,1.0,1.0,0.0006772009029345372
7,26|35,55,23,32,23|5|40|122|36|53|139|24,23|5|40|122|36|53|139|24,0.001580135440180587,0.6671933784800602,1.0,1.0,0.001580135440180587
7,5|35,55,23,32,23|20|13|90|46|142|68|40,23|20|13|90|46|142|68|40,0.001580135440180587,0.6671933784800602,1.0,1.0,0.001580135440180587
4,17|28,88,56,32,56|166|64|146|10,56|166|64|146|10,0.0009029345372460496,0.6669676448457488,1.0,1.0,0.0009029345372460496
2,12|39,147,114,33,114|160|168,114|160|168,0.0004514672686230248,0.6668171557562076,1.0,1.0,0.0004514672686230248
4,18|35,88,55,33,55|13|18|249|107,55|13|18|249|107,0.0009029345372460496,0.6669676448457488,1.0,1.0,0.0009029345372460496
6,5|10,63,30,33,4,30|4|4|13|19|264|108,0.0013544018058690745,0.6671181339352897,1.0,1.0,0.0013544018058690745
3,9|34,110,77,33,77|7|300|58,77|7|300|58,0.0006772009029345372,0.6668924003009781,1.0,1.0,0.0006772009029345372
2,1|31,147,180,33,180|64|198,180|64|198,0.0004514672686230248,0.6668171557562076,1.0,1.0,0.0004514672686230248
6,10|29,63,30,33,30|49|45|69|55|34|160,30|49|45|69|55|34|160,0.0013544018058690745,0.6671181339352897,1.0,1.0,0.0013544018058690745
6,10|41,63,30,33,30|8|13|138|4|213|36,30|8|13|138|4|213|36,0.0013544018058690745,0.6671181339352897,1.0,1.0,0.0013544018058690745
4,12|33,88,121,33,121|153|115|1|52,121|153|115|1|52,0.0009029345372460496,0.6669676448457488,1.0,1.0,0.0009029345372460496
3,14|22,110,76,34,76|151|209|6,76|151|209|6,0.0006772009029345372,0.6668924003009781,1.0,1.0,0.0006772009029345372
9,15|40,44,10,34,10|47|73|13|22|35|2|43|77|120,10|47|73|13|22|35|2|43|77|120,0.0020316027088036117,0.6673438675696012,1.0,1.0,0.0020316027088036117
9,26|40,44,10,34,10|129|87|17|40|66|6|22|51|14,10|129|87|17|40|66|6|22|51|14,0.0020316027088036117,0.6673438675696012,1.0,1.0,0.0020316027088036117
12,23|26,34,68,34,68,68|44|5|1|9|14|88|27|35|22|38|23|68,0.002708803611738149,0.6675696012039127,1.0,1.0,0.002708803611738149
4,25|34,88,122,34,122|299|4|10|7,122|299|4|10|7,0.0009029345372460496,0.6669676448457488,1.0,1.0,0.0009029345372460496
2,12|23,147,181,34,181|230|31,181|230|31,0.0004514672686230248,0.6668171557562076,1.0,1.0,0.0004514672686230248
7,32|34,55,89,34,89|180|69|1|32|33|17|21,89|180|69|1|32|33|17|21,0.001580135440180587,0.6671933784800602,1.0,1.0,0.001580135440180587
5,1|2,73,39,34,39,39|77|76|144|67|39,0.001128668171557562,0.6670428893905193,1.0,1.0,0.001128668171557562
6,17|35,63,28,35,28,28|28|84|139|134|9|20,0.0013544018058690745,0.6671181339352897,1.0,1.0,0.0013544018058690745
7,18|19,55,20,35,20,20|35|16|20|70|99|137|45,0.001580135440180587,0.6671933784800602,1.0,1.0,0.001580135440180587
8,1|9,49,14,35,14|8|39|2|36|63|4|99|177,14|8|39|2|36|63|4|99|177,0.0018058690744920992,0.6672686230248307,1.0,1.0,0.0018058690744920992
10,29|40,40,5,35,5,5|19|3|54|58|63|141|27|62|5|5,0.002257336343115124,0.6674191121143718,1.0,1.0,0.002257336343115124
3,23|32,110,145,35,145|29|93|175,145|29|93|175,0.0006772009029345372,0.6668924003009781,1.0,1.0,0.0006772009029345372
9,3|36,44,8,36,8|1|3|42|61|10|15|80|5|217,8|1|3|42|61|10|15|80|5|217,0.0020316027088036117,0.6673438675696012,1.0,1.0,0.0020316027088036117
5,18|24,73,37,36,37|38|147|3|73|144,37|38|147|3|73|144,0.001128668171557562,0.6670428893905193,1.0,1.0,0.001128668171557562
4,2|31,88,124,36,124|94|22|152|50,124|94|22|152|50,0.0009029345372460496,0.6669676448457488,1.0,1.0,0.0009029345372460496
2,24|37,147,183,36,183|182|77,183|182|77,0.0004514672686230248,0.6668171557562076,1.0,1.0,0.0004514672686230248
3,19|41,110,74,36,74|106|224|38,74|106|224|38,0.0006772009029345372,0.6668924003009781,1.0,1.0,0.0006772009029345372
3,11|35,110,146,36,146|84|184|28,146|84|184|28,0.0006772009029345372,0.6668924003009781,1.0,1.0,0.0006772009029345372
11,13|22,36,0,36,15,0|14|33|15|32|70|57|93|3|76|34|15,0.0024830699774266367,0.44416102332580887,0.33,1.0,0.0024830699774266367
10,1|40,40,4,36,4|1|19|29|72|5|115|23|2|52|120,4|1|19|29|72|5|115|23|2|52|120,0.002257336343115124,0.6674191121143718,1.0,1.0,0.002257336343115124
2,7|9,147,184,37,184|25|233,184|25|233,0.0004514672686230248,0.6668171557562076,1.0,1.0,0.0004514672686230248
3,18|39,110,147,37,147|145|123|27,147|145|123|27,0.0006772009029345372,0.6668924003009781,1.0,1.0,0.0006772009029345372
6,2|35,63,26,37,26|19|145|2|81|50|119,26|19|145|2|81|50|119,0.0013544018058690745,0.6671181339352897,1.0,1.0,0.0013544018058690745
3,21|28,110,73,37,73|106|107|156,73|106|107|156,0.0006772009029345372,0.6668924003009781,1.0,1.0,0.0006772009029345372
7,8|14,55,18,37,12,18|157|12|12|38|9|17|179,0.001580135440180587,0.6671933784800602,1.0,1.0,0.001580135440180587
8,5|27,49,12,37,12|22|72|3|37|26|81|40|149,12|22|72|3|37|26|81|40|149,0.0018058690744920992,0.6672686230248307,1.0,1.0,0.0018058690744920992
3,11|20,110,72,38,72|106|241|23,72|106|241|23,0.0006772009029345372,0.6668924003009781,1.0,1.0,0.0006772009029345372
7,15|39,55,17,38,17|79|18|33|82|83|50|80,17|79|18|33|82|83|50|80,0.001580135440180587,0.6671933784800602,1.0,1.0,0.001580135440180587
3,6|33,110,72,38,72|81|213|76,72|81|213|76,0.0006772009029345372,0.6668924003009781,1.0,1.0,0.0006772009029345372
10,31|32,40,2,38,17,2|14|9|17|23|109|164|22|44|17|21,0.002257336343115124,0.6674191121143718,1.0,1.0,0.002257336343115124
3,35|42,110,148,38,148|187|82|25,148|187|82|25,0.0006772009029345372,0.6668924003009781,1.0,1.0,0.0006772009029345372
4,7|19,88,50,38,50|5|68|65|254,50|5|68|65|254,0.0009029345372460496,0.6669676448457488,1.0,1.0,0.0009029345372460496
6,16|32,63,25,38,25|101|213|21|61|3|18,25|101|213|21|61|3|18,0.0013544018058690745,0.6671181339352897,1.0,1.0,0.0013544018058690745
6,4|34,63,101,38,101|10|100|25|84|93|29,101|10|100|25|84|93|29,0.0013544018058690745,0.6671181339352897,1.0,1.0,0.0013544018058690745
3,11|28,110,149,39,149|29|255|9,149|29|255|9,0.0006772009029345372,0.6668924003009781,1.0,1.0,0.0006772009029345372
8,16|26,49,10,39,10|78|38|26|2|41|118|116|13,10|78|38|26|2|41|118|116|13,0.0018058690744920992,0.6672686230248307,1.0,1.0,0.0018058690744920992
5,15|23,73,112,39,112,112|1|88|28|112|101,0.001128668171557562,0.6670428893905193,1.0,1.0,0.001128668171557562
6,18|29,63,24,39,24|69|4|60|36|177|72,24|69|4|60|36|177|72,0.0013544018058690745,0.6671181339352897,1.0,1.0,0.0013544018058690745
6,19|22,63,102,39,102|59|27|20|167|55|12,102|59|27|20|167|55|12,0.0013544018058690745,0.6671181339352897,1.0,1.0,0.0013544018058690745
7,4|22,55,94,39,94|7|50|62|23|66|41|99,94|7|50|62|23|66|41|99,0.001580135440180587,0.6671933784800602,1.0,1.0,0.001580135440180587
9,8|19,44,5,39,5|99,5|2|124|30|99|50|16|5|99|12,0.0020316027088036117,0.6673438675696012,1.0,1.0,0.0020316027088036117
9,1|8,44,5,39,5|19|15|127|53|26|1|17|7|172,5|19|15|127|53|26|1|17|7|172,0.0020316027088036117,0.6673438675696012,1.0,1.0,0.0020316027088036117
