conteo,tupla,X,L,R,M,T,P,Pr,PrX,PrL,PrM
1,13|16|24|36,230,412,182,412|48,412|48,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,13|16|31|37,230,438,208,438|22,438|22,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,13|16|35|36,230,412,182,412|48,412|48,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,13|16|36|40,230,26,204,26|434,26|434,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,13|17|22|25,230,239,9,239|221,239|221,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,13|17|22|40,230,445,215,445|15,445|15,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,13|17|25|38,230,385,155,385|75,385|75,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,13|17|30|34,230,423,193,423|37,423|37,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,13|17|30|43,230,423,193,423|37,423|37,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,13|17|34|43,230,423,193,423|37,423|37,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,13|18|19|37,230,109,121,109|351,109|351,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,13|18|21|37,230,272,42,272|188,272|188,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,13|18|29|37,230,175,55,175|285,175|285,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,13|19|28|39,230,246,16,246|214,246|214,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,13|19|28|42,230,246,16,246|214,246|214,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,13|19|39|42,230,246,16,246|214,246|214,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,13|20|22|32,230,335,105,335|125,335|125,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,13|20|26|36,230,367,137,367|93,367|93,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,13|20|26|40,230,367,137,367|93,367|93,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,13|20|29|39,230,45,185,45|415,45|415,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,13|20|29|40,230,45,185,45|415,45|415,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,13|20|31|33,230,452,222,452|8,452|8,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,13|20|36|40,230,367,137,367|93,367|93,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,13|20|39|40,230,45,185,45|415,45|415,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,13|21|22|24,230,182,48,182|278,182|278,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,13|21|22|32,230,182,48,182|278,182|278,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,13|21|24|32,230,182,48,182|278,182|278,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,13|21|34|43,230,282,52,282|178,282|178,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,13|22|24|30,230,18,212,18|442,18|442,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,13|22|24|32,230,182,48,182|278,182|278,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,13|22|26|36,230,65,165,65|395,65|395,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,13|22|26|38,230,65,165,65|395,65|395,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,13|22|36|37,230,112,118,112|348,112|348,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,13|22|36|38,230,65,165,65|395,65|395,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,13|24|29|30,230,329,99,329|131,329|131,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,13|24|35|36,230,412,182,412|48,412|48,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,13|26|33|35,230,244,14,244|216,244|216,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,13|26|33|40,230,244,14,244|216,244|216,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,13|26|35|40,230,244,14,244|216,244|216,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,13|26|36|38,230,65,165,65|395,65|395,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,13|26|36|40,230,367,137,367|93,367|93,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,13|27|29|41,230,58,172,58|402,58|402,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,13|28|31|35,230,342,112,342|118,342|118,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,13|28|31|43,230,342,112,342|118,342|118,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,13|28|34|40,230,256,26,256|204,256|204,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,13|28|35|43,230,342,112,342|118,342|118,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,13|28|39|42,230,246,16,246|214,246|214,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,13|29|39|40,230,45,185,45|415,45|415,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,13|30|34|43,230,423,193,423|37,423|37,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,13|31|35|43,230,342,112,342|118,342|118,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,13|33|35|40,230,244,14,244|216,244|216,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,14|15|28|30,230,303,73,303|157,303|157,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,14|15|38|42,230,64,166,64|396,64|396,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,14|15|38|43,230,64,166,64|396,64|396,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,14|15|42|43,230,64,166,64|396,64|396,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,14|16|18|24,230,55,175,55|405,55|405,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,14|16|18|31,230,55,175,55|405,55|405,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,14|16|19|33,230,299,69,299|161,299|161,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,14|16|24|31,230,55,175,55|405,55|405,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,14|16|25|28,230,317,87,317|143,317|143,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,14|16|32|34,230,357,127,357|103,357|103,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,14|16|32|39,230,357,127,357|103,357|103,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,14|16|34|39,230,357,127,357|103,357|103,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,14|18|24|31,230,55,175,55|405,55|405,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,14|19|37|40,230,141,89,141|319,141|319,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,14|20|23|28,230,193,37,193|267,193|267,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,14|20|23|33,230,209,21,209|251,209|251,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
