conteo,tupla,X,L,M,T
1,5|19|22,180.0,126,126|234,126|234
1,5|19|26,180.0,315,315|45,315|45
1,5|19|31,180.0,315,315|45,315|45
1,5|19|34,180.0,126,126|234,126|234
1,5|20|21,180.0,349,349|11,349|11
1,5|20|22,180.0,126,126|234,126|234
1,5|20|23,180.0,215,215|145,215|145
1,5|20|24,180.0,356,356|4,356|4
1,5|20|25,180.0,349,349|11,349|11
2,5|20|26,120.0,176,176|173|11,176|173|11
1,5|20|29,180.0,137,137|223,137|223
3,5|20|34,90.0,126,126|50|144|40,126|50|144|40
1,5|20|35,180.0,320,320|40,320|40
1,5|20|37,180.0,176,176|184,176|184
1,5|20|42,180.0,357,357|3,357|3
1,5|20|43,180.0,320,320|40,320|40
1,5|21|22,180.0,230,230|130,230|130
1,5|21|25,180.0,349,349|11,349|11
1,5|21|26,180.0,349,349|11,349|11
1,5|21|35,180.0,110,110|250,110|250
1,5|21|39,180.0,230,230|130,230|130
1,5|22|23,180.0,232,232|128,232|128
1,5|22|24,180.0,306,306|54,306|54
1,5|22|27,180.0,64,64|296,64|296
1,5|22|33,180.0,306,306|54,306|54
1,5|22|34,180.0,126,126|234,126|234
1,5|22|35,180.0,64,64|296,64|296
1,5|22|39,180.0,230,230|130,230|130
1,5|22|40,180.0,345,345|15,345|15
1,5|22|43,180.0,306,306|54,306|54
1,5|23|26,180.0,292,292|68,292|68
1,5|24|29,180.0,275,275|85,275|85
1,5|24|33,180.0,306,306|54,306|54
1,5|24|41,180.0,275,275|85,275|85
2,5|24|43,120.0,275,275|31|54,275|31|54
1,5|25|26,180.0,349,349|11,349|11
1,5|25|30,180.0,124,124|236,124|236
1,5|25|39,180.0,218,218|142,218|142
1,5|25|41,180.0,218,218|142,218|142
1,5|26|29,180.0,6,6|354,6|354
2,5|26|31,120.0,201,201|114|45,201|114|45
1,5|26|34,180.0,176,176|184,176|184
1,5|26|37,180.0,176,176|184,176|184
1,5|26|39,180.0,201,201|159,201|159
1,5|26|40,180.0,201,201|159,201|159
1,5|27|29,180.0,171,171|189,171|189
2,5|27|30,120.0,171,171|40|149,171|40|149
1,5|27|34,180.0,27,27|333,27|333
1,5|27|35,180.0,64,64|296,64|296
2,5|27|36,120.0,24,24|3|333,24|3|333
1,5|27|38,180.0,24,24|336,24|336
1,5|27|39,180.0,27,27|333,27|333
1,5|27|41,180.0,90,90|270,90|270
1,5|29|30,180.0,171,171|189,171|189
1,5|29|33,180.0,11,11|349,11|349
1,5|29|34,180.0,11,11|349,11|349
1,5|29|41,180.0,275,275|85,275|85
1,5|29|43,180.0,275,275|85,275|85
1,5|30|37,180.0,277,277|83,277|83
1,5|30|40,180.0,48,48|312,48|312
1,5|30|43,180.0,34,34|326,34|326
1,5|31|39,180.0,201,201|159,201|159
1,5|31|40,180.0,201,201|159,201|159
1,5|32|34,180.0,7,7|353,7|353
1,5|32|43,180.0,7,7|353,7|353
1,5|33|34,180.0,11,11|349,11|349
1,5|33|43,180.0,306,306|54,306|54
1,5|34|35,180.0,320,320|40,320|40
1,5|34|36,180.0,27,27|333,27|333
1,5|34|37,180.0,176,176|184,176|184
1,5|34|39,180.0,27,27|333,27|333
2,5|34|43,120.0,7,7|313|40,7|313|40
1,5|35|39,180.0,252,252|108,252|108
1,5|35|43,180.0,320,320|40,320|40
1,5|36|38,180.0,24,24|336,24|336
1,5|36|39,180.0,27,27|333,27|333
1,5|38|40,180.0,134,134|226,134|226
1,5|39|40,180.0,201,201|159,201|159
1,5|39|41,180.0,218,218|142,218|142
1,5|41|43,180.0,275,275|85,275|85
1,6|7|15,180.0,83,83|277,83|277
1,6|7|16,180.0,207,207|153,207|153
1,6|7|21,180.0,68,68|292,68|292
1,6|7|28,180.0,300,300|60,300|60
1,6|7|34,180.0,68,68|292,68|292
2,6|7|38,120.0,83,83|124|153,83|124|153
1,6|7|39,180.0,207,207|153,207|153
2,6|7|40,120.0,83,83|217|60,83|217|60
2,6|8|12,120.0,266,266|64|30,266|64|30
1,6|8|17,180.0,266,266|94,266|94
1,6|8|24,180.0,283,283|77,283|77
1,6|8|29,180.0,330,330|30,330|30
1,6|8|31,180.0,266,266|94,266|94
1,6|8|37,180.0,283,283|77,283|77
1,6|9|10,180.0,311,311|49,311|49
1,6|9|13,180.0,311,311|49,311|49
1,6|9|22,180.0,311,311|49,311|49
1,6|9|24,180.0,219,219|141,219|141
1,6|9|29,180.0,284,284|76,284|76
1,6|9|30,180.0,219,219|141,219|141
1,6|9|32,180.0,284,284|76,284|76
1,6|9|33,180.0,284,284|76,284|76
1,6|10|13,180.0,311,311|49,311|49
1,6|10|14,180.0,125,125|235,125|235
1,6|10|15,180.0,290,290|70,290|70
1,6|10|18,180.0,4,4|356,4|356
1,6|10|21,180.0,125,125|235,125|235
1,6|10|22,180.0,311,311|49,311|49
1,6|10|24,180.0,290,290|70,290|70
1,6|10|26,180.0,125,125|235,125|235
1,6|10|27,180.0,4,4|356,4|356
1,6|10|35,180.0,4,4|356,4|356
1,6|11|28,180.0,67,67|293,67|293
1,6|11|34,180.0,67,67|293,67|293
1,6|11|39,180.0,67,67|293,67|293
1,6|12|17,180.0,266,266|94,266|94
1,6|12|29,180.0,330,330|30,330|30
1,6|12|31,180.0,266,266|94,266|94
1,6|13|14,180.0,170,170|190,170|190
1,6|13|22,180.0,311,311|49,311|49
1,6|13|30,180.0,170,170|190,170|190
1,6|13|34,180.0,170,170|190,170|190
2,6|14|15,120.0,203,203|77|80,203|77|80
1,6|14|20,180.0,326,326|34,326|34
1,6|14|21,180.0,125,125|235,125|235
1,6|14|26,180.0,125,125|235,125|235
1,6|14|27,180.0,326,326|34,326|34
1,6|14|28,180.0,203,203|157,203|157
2,6|14|30,120.0,170,170|33|157,170|33|157
1,6|14|34,180.0,170,170|190,170|190
1,6|14|39,180.0,280,280|80,280|80
1,6|15|24,180.0,290,290|70,290|70
1,6|15|27,180.0,211,211|149,211|149
1,6|15|28,180.0,203,203|157,203|157
2,6|15|30,120.0,203,203|8|149,203|8|149
1,6|15|38,180.0,83,83|277,83|277
1,6|15|39,180.0,280,280|80,280|80
1,6|15|40,180.0,83,83|277,83|277
1,6|16|18,180.0,55,55|305,55|305
1,6|16|22,180.0,55,55|305,55|305
1,6|16|34,180.0,29,29|331,29|331
1,6|16|38,180.0,207,207|153,207|153
1,6|16|39,180.0,207,207|153,207|153
1,6|17|26,180.0,197,197|163,197|163
1,6|17|30,180.0,53,53|307,53|307
1,6|17|31,180.0,266,266|94,266|94
1,6|17|35,180.0,197,197|163,197|163
1,6|17|38,180.0,53,53|307,53|307
1,6|17|39,180.0,53,53|307,53|307
1,6|18|20,180.0,265,265|95,265|95
2,6|18|22,120.0,55,55|233|72,55|233|72
1,6|18|27,180.0,4,4|356,4|356
1,6|18|29,180.0,288,288|72,288|72
1,6|18|32,180.0,195,195|165,195|165
1,6|18|35,180.0,4,4|356,4|356
1,6|18|40,180.0,288,288|72,288|72
1,6|18|42,180.0,195,195|165,195|165
1,6|19|30,180.0,223,223|137,223|137
1,6|19|31,180.0,71,71|289,71|289
1,6|19|33,180.0,71,71|289,71|289
1,6|19|34,180.0,223,223|137,223|137
1,6|19|35,180.0,223,223|137,223|137
1,6|19|39,180.0,71,71|289,71|289
1,6|20|22,180.0,141,141|219,141|219
2,6|20|27,120.0,142,142|184|34,142|184|34
1,6|20|29,180.0,327,327|33,327|33
1,6|20|30,180.0,141,141|219,141|219
1,6|20|34,180.0,141,141|219,141|219
1,6|20|35,180.0,142,142|218,142|218
1,6|20|38,180.0,327,327|33,327|33
1,6|21|23,180.0,92,92|268,92|268
1,6|21|26,180.0,125,125|235,125|235
1,6|21|31,180.0,92,92|268,92|268
1,6|21|32,180.0,92,92|268,92|268
1,6|21|34,180.0,68,68|292,68|292
1,6|22|28,180.0,184,184|176,184|176
1,6|22|29,180.0,288,288|72,288|72
1,6|22|30,180.0,141,141|219,141|219
2,6|22|34,120.0,141,141|43|176,141|43|176
1,6|22|40,180.0,288,288|72,288|72
1,6|23|31,180.0,92,92|268,92|268
1,6|23|32,180.0,92,92|268,92|268
1,6|24|27,180.0,160,160|200,160|200
1,6|24|30,180.0,219,219|141,219|141
1,6|24|32,180.0,160,160|200,160|200
1,6|24|37,180.0,283,283|77,283|77
1,6|24|39,180.0,160,160|200,160|200
1,6|26|35,180.0,197,197|163,197|163
1,6|27|28,180.0,214,214|146,214|146
1,6|27|30,180.0,211,211|149,211|149
1,6|27|32,180.0,160,160|200,160|200
2,6|27|35,120.0,4,4|138|218,4|138|218
1,6|27|36,180.0,214,214|146,214|146
1,6|27|39,180.0,160,160|200,160|200
1,6|27|40,180.0,214,214|146,214|146
1,6|28|30,180.0,203,203|157,203|157
2,6|28|34,120.0,67,67|117|176,67|117|176
1,6|28|36,180.0,214,214|146,214|146
1,6|28|39,180.0,67,67|293,67|293
2,6|28|40,120.0,214,214|86|60,214|86|60
1,6|29|32,180.0,284,284|76,284|76
1,6|29|33,180.0,284,284|76,284|76
1,6|29|38,180.0,327,327|33,327|33
1,6|29|40,180.0,288,288|72,288|72
3,6|30|34,90.0,141,141|29|53|137,141|29|53|137
1,6|30|35,180.0,223,223|137,223|137
1,6|30|38,180.0,53,53|307,53|307
1,6|30|39,180.0,53,53|307,53|307
1,6|31|32,180.0,92,92|268,92|268
1,6|31|33,180.0,71,71|289,71|289
1,6|31|39,180.0,71,71|289,71|289
1,6|32|33,180.0,284,284|76,284|76
1,6|32|39,180.0,160,160|200,160|200
1,6|32|42,180.0,195,195|165,195|165
1,6|33|39,180.0,71,71|289,71|289
1,6|34|35,180.0,223,223|137,223|137
1,6|34|39,180.0,67,67|293,67|293
1,6|36|40,180.0,214,214|146,214|146
2,6|38|39,120.0,53,53|154|153,53|154|153
1,6|38|40,180.0,83,83|277,83|277
1,7|8|10,180.0,303,303|57,303|57
1,7|8|13,180.0,37,37|323,37|323
1,7|8|14,180.0,155,155|205,155|205
1,7|8|17,180.0,227,227|133,227|133
1,7|8|24,180.0,341,341|19,341|19
2,7|8|27,120.0,37,37|208|115,37|208|115
1,7|8|28,180.0,155,155|205,155|205
1,7|8|32,180.0,227,227|133,227|133
1,7|8|37,180.0,227,227|133,227|133
1,7|8|38,180.0,245,245|115,245|115
1,7|8|39,180.0,245,245|115,245|115
2,7|8|41,120.0,37,37|304|19,37|304|19
1,7|8|42,180.0,303,303|57,303|57
1,7|8|43,180.0,303,303|57,303|57
1,7|9|10,180.0,102,102|258,102|258
1,7|9|11,180.0,127,127|233,127|233
1,7|9|13,180.0,127,127|233,127|233
1,7|9|22,180.0,102,102|258,102|258
1,7|9|38,180.0,127,127|233,127|233
1,7|9|39,180.0,102,102|258,102|258
1,7|10|13,180.0,233,233|127,233|127
1,7|10|18,180.0,286,286|74,286|74
1,7|10|21,180.0,233,233|127,233|127
1,7|10|22,180.0,102,102|258,102|258
1,7|10|39,180.0,102,102|258,102|258
1,7|10|40,180.0,286,286|74,286|74
1,7|10|42,180.0,303,303|57,303|57
1,7|10|43,180.0,303,303|57,303|57
1,7|11|13,180.0,127,127|233,127|233
1,7|11|14,180.0,239,239|121,239|121
1,7|11|17,180.0,165,165|195,165|195
1,7|11|18,180.0,165,165|195,165|195
1,7|11|30,180.0,239,239|121,239|121
1,7|11|38,180.0,127,127|233,127|233
1,7|11|39,180.0,112,112|248,112|248
1,7|11|42,180.0,239,239|121,239|121
2,7|11|43,120.0,112,112|53|195,112|53|195
1,7|12|22,180.0,3,3|357,3|357
1,7|13|16,180.0,168,168|192,168|192
1,7|13|21,180.0,233,233|127,233|127
1,7|13|24,180.0,104,104|256,104|256
1,7|13|27,180.0,37,37|323,37|323
1,7|13|28,180.0,156,156|204,156|204
1,7|13|34,180.0,156,156|204,156|204
1,7|13|38,180.0,127,127|233,127|233
1,7|13|40,180.0,156,156|204,156|204
1,7|13|41,180.0,37,37|323,37|323
1,7|14|19,180.0,41,41|319,41|319
1,7|14|28,180.0,155,155|205,155|205
1,7|14|30,180.0,239,239|121,239|121
1,7|14|37,180.0,41,41|319,41|319
1,7|14|40,180.0,41,41|319,41|319
1,7|14|42,180.0,239,239|121,239|121
1,7|15|16,180.0,62,62|298,62|298
1,7|15|18,180.0,15,15|345,15|345
2,7|15|22,120.0,62,62|57|241,62|57|241
1,7|15|23,180.0,119,119|241,119|241
1,7|15|26,180.0,26,26|334,26|334
1,7|15|27,180.0,118,118|242,118|242
1,7|15|29,180.0,15,15|345,15|345
2,7|15|32,120.0,15,15|103|242,15|103|242
1,7|15|38,180.0,83,83|277,83|277
2,7|15|40,120.0,83,83|35|242,83|35|242
1,7|15|41,180.0,26,26|334,26|334
1,7|15|42,180.0,119,119|241,119|241
1,7|15|43,180.0,26,26|334,26|334
1,7|16|22,180.0,62,62|298,62|298
1,7|16|24,180.0,301,301|59,301|59
2,7|16|26,120.0,44,44|69|247,44|69|247
1,7|16|30,180.0,44,44|316,44|316
2,7|16|32,120.0,44,44|298|18,44|298|18
1,7|16|35,180.0,301,301|59,301|59
1,7|16|38,180.0,207,207|153,207|153
1,7|16|39,180.0,207,207|153,207|153
1,7|16|41,180.0,113,113|247,113|247
1,7|16|43,180.0,301,301|59,301|59
3,7|17|18,90.0,140,140|25|103|92,140|25|103|92
1,7|17|20,180.0,268,268|92,268|92
1,7|17|24,180.0,140,140|220,140|220
1,7|17|28,180.0,140,140|220,140|220
1,7|17|32,180.0,227,227|133,227|133
1,7|17|37,180.0,227,227|133,227|133
1,7|17|43,180.0,165,165|195,165|195
1,7|18|20,180.0,268,268|92,268|92
1,7|18|21,180.0,97,97|263,97|263
1,7|18|23,180.0,97,97|263,97|263
1,7|18|24,180.0,140,140|220,140|220
2,7|18|28,120.0,97,97|43|220,97|43|220
1,7|18|29,180.0,15,15|345,15|345
1,7|18|32,180.0,15,15|345,15|345
1,7|18|40,180.0,286,286|74,286|74
1,7|18|43,180.0,165,165|195,165|195
1,7|19|22,180.0,106,106|254,106|254
1,7|19|34,180.0,106,106|254,106|254
1,7|19|37,180.0,41,41|319,41|319
1,7|19|40,180.0,41,41|319,41|319
1,7|20|26,180.0,46,46|314,46|314
1,7|20|32,180.0,46,46|314,46|314
1,7|20|38,180.0,46,46|314,46|314
1,7|21|23,180.0,97,97|263,97|263
1,7|21|28,180.0,97,97|263,97|263
1,7|21|32,180.0,289,289|71,289|71
1,7|21|33,180.0,289,289|71,289|71
2,7|21|34,120.0,68,68|221|71,68|221|71
1,7|22|23,180.0,119,119|241,119|241
1,7|22|25,180.0,189,189|171,189|171
1,7|22|32,180.0,189,189|171,189|171
1,7|22|33,180.0,189,189|171,189|171
1,7|22|34,180.0,106,106|254,106|254
1,7|22|39,180.0,102,102|258,102|258
1,7|22|42,180.0,119,119|241,119|241
1,7|23|28,180.0,97,97|263,97|263
1,7|23|33,180.0,206,206|154,206|154
1,7|23|35,180.0,206,206|154,206|154
1,7|23|36,180.0,206,206|154,206|154
1,7|23|42,180.0,119,119|241,119|241
1,7|24|28,180.0,140,140|220,140|220
1,7|24|35,180.0,301,301|59,301|59
1,7|24|41,180.0,341,341|19,341|19
1,7|24|43,180.0,301,301|59,301|59
1,7|25|29,180.0,8,8|352,8|352
1,7|25|31,180.0,222,222|138,222|138
2,7|25|32,120.0,8,8|181|171,8|181|171
2,7|25|33,120.0,189,189|33|138,189|33|138
2,7|25|41,120.0,8,8|214|138,8|214|138
1,7|26|30,180.0,44,44|316,44|316
3,7|26|32,90.0,44,44|2|57|257,44|2|57|257
1,7|26|33,180.0,103,103|257,103|257
1,7|26|38,180.0,46,46|314,46|314
2,7|26|41,120.0,26,26|87|247,26|87|247
1,7|26|43,180.0,26,26|334,26|334
1,7|27|32,180.0,118,118|242,118|242
1,7|27|38,180.0,245,245|115,245|115
1,7|27|39,180.0,245,245|115,245|115
1,7|27|40,180.0,118,118|242,118|242
1,7|27|41,180.0,37,37|323,37|323
1,7|28|34,180.0,156,156|204,156|204
1,7|28|38,180.0,321,321|39,321|39
2,7|28|40,120.0,156,156|144|60,156|144|60
2,7|29|32,120.0,8,8|7|345,8|7|345
1,7|29|41,180.0,8,8|352,8|352
1,7|30|32,180.0,44,44|316,44|316
1,7|30|42,180.0,239,239|121,239|121
1,7|31|33,180.0,222,222|138,222|138
1,7|31|41,180.0,222,222|138,222|138
3,7|32|33,90.0,103,103|86|100|71,103|86|100|71
1,7|32|34,180.0,289,289|71,289|71
2,7|32|37,120.0,51,51|176|133,51|176|133
2,7|32|38,120.0,46,46|5|309,46|5|309
1,7|32|40,180.0,118,118|242,118|242
2,7|32|41,120.0,8,8|43|309,8|43|309
1,7|33|34,180.0,289,289|71,289|71
1,7|33|35,180.0,206,206|154,206|154
1,7|33|36,180.0,206,206|154,206|154
1,7|33|41,180.0,222,222|138,222|138
1,7|34|40,180.0,156,156|204,156|204
1,7|35|36,180.0,206,206|154,206|154
1,7|35|43,180.0,301,301|59,301|59
1,7|37|38,180.0,51,51|309,51|309
1,7|37|40,180.0,41,41|319,41|319
1,7|37|41,180.0,51,51|309,51|309
2,7|38|39,120.0,207,207|38|115,207|38|115
1,7|38|40,180.0,83,83|277,83|277
1,7|38|41,180.0,51,51|309,51|309
1,7|39|43,180.0,112,112|248,112|248
1,7|41|43,180.0,26,26|334,26|334
1,7|42|43,180.0,303,303|57,303|57
1,8|9|11,180.0,10,10|350,10|350
1,8|9|22,180.0,84,84|276,84|276
2,8|9|23,120.0,0,0|84|276,0|84|276
1,8|9|35,180.0,0,0|360,0|360
1,8|9|36,180.0,10,10|350,10|350
1,8|9|42,180.0,10,10|350,10|350
1,8|10|12,180.0,188,188|172,188|172
1,8|10|15,180.0,163,163|197,163|197
1,8|10|19,180.0,348,348|12,348|12
1,8|10|22,180.0,348,348|12,348|12
1,8|10|26,180.0,94,94|266,94|266
2,8|10|30,120.0,198,198|150|12,198|150|12
1,8|10|32,180.0,94,94|266,94|266
1,8|10|35,180.0,198,198|162,198|162
3,8|10|40,90.0,163,163|25|10|162,163|25|10|162
1,8|10|42,180.0,303,303|57,303|57
1,8|10|43,180.0,303,303|57,303|57
1,8|11|29,180.0,297,297|63,297|63
1,8|11|32,180.0,297,297|63,297|63
1,8|11|36,180.0,10,10|350,10|350
1,8|11|42,180.0,10,10|350,10|350
1,8|12|14,180.0,164,164|196,164|196
1,8|12|15,180.0,202,202|158,202|158
1,8|12|17,180.0,266,266|94,266|94
1,8|12|19,180.0,244,244|116,244|116
1,8|12|27,180.0,202,202|158,202|158
2,8|12|29,120.0,177,177|153|30,177|153|30
3,8|12|30,90.0,164,164|13|67|116,164|13|67|116
2,8|12|31,120.0,177,177|89|94,177|89|94
1,8|12|35,180.0,202,202|158,202|158
1,8|12|40,180.0,188,188|172,188|172
1,8|13|27,180.0,37,37|323,37|323
1,8|13|41,180.0,37,37|323,37|323
1,8|14|20,180.0,93,93|267,93|267
1,8|14|23,180.0,93,93|267,93|267
3,8|14|28,90.0,93,93|24|38|205,93|24|38|205
1,8|14|29,180.0,105,105|255,105|255
1,8|14|30,180.0,164,164|196,164|196
1,8|14|36,180.0,117,117|243,117|243
2,8|14|41,120.0,105,105|76|179,105|76|179
1,8|14|43,180.0,117,117|243,117|243
2,8|15|21,120.0,16,16|98|246,16|98|246
1,8|15|26,180.0,85,85|275,85|275
3,8|15|27,90.0,16,16|98|88|158,16|98|88|158
2,8|15|32,120.0,85,85|29|246,85|29|246
2,8|15|35,120.0,16,16|186|158,16|186|158
1,8|15|37,180.0,85,85|275,85|275
1,8|15|40,180.0,163,163|197,163|197
1,8|16|31,180.0,78,78|282,78|282
1,8|16|37,180.0,78,78|282,78|282
1,8|17|18,180.0,74,74|286,74|286
1,8|17|19,180.0,49,49|311,49|311
1,8|17|20,180.0,264,264|96,264|96
1,8|17|21,180.0,264,264|96,264|96
1,8|17|23,180.0,246,246|114,246|114
1,8|17|31,180.0,266,266|94,266|94
2,8|17|32,120.0,227,227|37|96,227|37|96
2,8|17|37,120.0,74,74|153|133,74|153|133
1,8|17|38,180.0,246,246|114,246|114
1,8|17|42,180.0,74,74|286,74|286
2,8|18|19,120.0,79,79|99|182,79|99|182
1,8|18|20,180.0,216,216|144,216|144
2,8|18|22,120.0,79,79|10|271,79|10|271
1,8|18|23,180.0,89,89|271,89|271
1,8|18|24,180.0,216,216|144,216|144
1,8|18|28,180.0,89,89|271,89|271
1,8|18|32,180.0,178,178|182,178|182
1,8|18|37,180.0,74,74|286,74|286
1,8|18|38,180.0,79,79|281,79|281
2,8|18|42,120.0,74,74|104|182,74|104|182
2,8|19|22,120.0,79,79|269|12,79|269|12
1,8|19|23,180.0,228,228|132,228|132
1,8|19|24,180.0,249,249|111,249|111
2,8|19|30,120.0,244,244|104|12,244|104|12
1,8|19|32,180.0,178,178|182,178|182
1,8|19|37,180.0,228,228|132,228|132
1,8|19|38,180.0,79,79|281,79|281
1,8|19|42,180.0,178,178|182,178|182
1,8|20|21,180.0,264,264|96,264|96
2,8|20|22,120.0,212,212|93|55,212|93|55
1,8|20|23,180.0,93,93|267,93|267
2,8|20|24,120.0,216,216|140|4,216|140|4
2,8|20|28,120.0,93,93|119|148,93|119|148
1,8|20|29,180.0,137,137|223,137|223
1,8|20|32,180.0,264,264|96,264|96
1,8|20|37,180.0,305,305|55,305|55
1,8|20|43,180.0,305,305|55,305|55
1,8|21|22,180.0,358,358|2,358|2
2,8|21|27,120.0,16,16|98|246,16|98|246
2,8|21|32,120.0,114,114|150|96,114|150|96
1,8|21|33,180.0,248,248|112,248|112
1,8|21|34,180.0,248,248|112,248|112
1,8|21|35,180.0,16,16|344,16|344
1,8|21|37,180.0,358,358|2,358|2
1,8|21|38,180.0,358,358|2,358|2
1,8|21|42,180.0,248,248|112,248|112
2,8|22|23,120.0,84,84|5|271,84|5|271
1,8|22|24,180.0,88,88|272,88|272
2,8|22|25,120.0,69,69|19|272,69|19|272
3,8|22|28,90.0,69,69|20|123|148,69|20|123|148
1,8|22|30,180.0,348,348|12,348|12
2,8|22|37,120.0,305,305|53|2,305|53|2
2,8|22|38,120.0,79,79|279|2,79|279|2
1,8|22|40,180.0,88,88|272,88|272
1,8|22|43,180.0,305,305|55,305|55
2,8|23|28,120.0,89,89|4|267,89|4|267
1,8|23|35,180.0,0,0|360,0|360
1,8|23|37,180.0,228,228|132,228|132
1,8|23|38,180.0,246,246|114,246|114
1,8|24|25,180.0,88,88|272,88|272
1,8|24|26,180.0,18,18|342,18|342
1,8|24|32,180.0,18,18|342,18|342
1,8|24|37,180.0,283,283|77,283|77
1,8|24|40,180.0,88,88|272,88|272
1,8|24|41,180.0,341,341|19,341|19
1,8|25|28,180.0,69,69|291,69|291
1,8|25|31,180.0,25,25|335,25|335
1,8|25|33,180.0,25,25|335,25|335
1,8|25|39,180.0,25,25|335,25|335
1,8|25|40,180.0,88,88|272,88|272
1,8|26|31,180.0,132,132|228,132|228
3,8|26|32,90.0,18,18|67|9|266,18|67|9|266
1,8|26|37,180.0,85,85|275,85|275
1,8|26|38,180.0,132,132|228,132|228
1,8|26|39,180.0,132,132|228,132|228
1,8|26|40,180.0,295,295|65,295|65
1,8|27|32,180.0,114,114|246,114|246
2,8|27|35,120.0,16,16|186|158,16|186|158
1,8|27|38,180.0,245,245|115,245|115
1,8|27|39,180.0,245,245|115,245|115
1,8|27|41,180.0,37,37|323,37|323
1,8|28|36,180.0,117,117|243,117|243
1,8|28|43,180.0,117,117|243,117|243
1,8|29|30,180.0,177,177|183,177|183
1,8|29|31,180.0,177,177|183,177|183
1,8|29|32,180.0,297,297|63,297|63
1,8|29|41,180.0,105,105|255,105|255
1,8|30|31,180.0,177,177|183,177|183
1,8|30|35,180.0,198,198|162,198|162
1,8|30|40,180.0,198,198|162,198|162
1,8|31|33,180.0,25,25|335,25|335
1,8|31|37,180.0,78,78|282,78|282
1,8|31|38,180.0,132,132|228,132|228
2,8|31|39,120.0,25,25|107|228,25|107|228
2,8|32|37,120.0,85,85|142|133,85|142|133
1,8|32|42,180.0,178,178|182,178|182
1,8|33|34,180.0,248,248|112,248|112
1,8|33|39,180.0,25,25|335,25|335
1,8|33|42,180.0,248,248|112,248|112
1,8|34|42,180.0,248,248|112,248|112
1,8|35|40,180.0,198,198|162,198|162
1,8|36|37,180.0,13,13|347,13|347
1,8|36|38,180.0,13,13|347,13|347
2,8|36|42,120.0,10,10|3|347,10|3|347
1,8|36|43,180.0,117,117|243,117|243
2,8|37|38,120.0,13,13|345|2,13|345|2
2,8|37|42,120.0,13,13|61|286,13|61|286
1,8|37|43,180.0,305,305|55,305|55
2,8|38|39,120.0,132,132|113|115,132|113|115
1,8|38|42,180.0,13,13|347,13|347
1,8|42|43,180.0,303,303|57,303|57
2,9|10|13,120.0,175,175|136|49,175|136|49
2,9|10|14,120.0,107,107|68|185,107|68|185
1,9|10|15,180.0,194,194|166,194|166
1,9|10|17,180.0,100,100|260,100|260
1,9|10|21,180.0,360,360|0,360|0
3,9|10|22,90.0,102,102|92|117|49,102|92|117|49
1,9|10|24,180.0,194,194|166,194|166
1,9|10|25,180.0,100,100|260,100|260
1,9|10|26,180.0,135,135|225,135|225
1,9|10|27,180.0,335,335|25,335|25
1,9|10|29,180.0,42,42|318,42|318
1,9|10|30,180.0,135,135|225,135|225
1,9|10|31,180.0,42,42|318,42|318
1,9|10|35,180.0,335,335|25,335|25
1,9|10|36,180.0,135,135|225,135|225
1,9|10|37,180.0,175,175|185,175|185
1,9|10|39,180.0,102,102|258,102|258
1,9|10|40,180.0,360,360|0,360|0
1,9|10|41,180.0,107,107|253,107|253
2,9|10|42,120.0,107,107|228|25,107|228|25
1,9|11|13,180.0,127,127|233,127|233
1,9|11|31,180.0,148,148|212,148|212
1,9|11|35,180.0,148,148|212,148|212
2,9|11|36,120.0,10,10|138|212,10|138|212
1,9|11|38,180.0,127,127|233,127|233
1,9|11|42,180.0,10,10|350,10|350
1,9|12|16,180.0,359,359|1,359|1
1,9|12|28,180.0,359,359|1,359|1
1,9|12|38,180.0,359,359|1,359|1
2,9|13|14,120.0,175,175|127|58,175|127|58
1,9|13|17,180.0,302,302|58,302|58
1,9|13|22,180.0,311,311|49,311|49
1,9|13|34,180.0,302,302|58,302|58
1,9|13|37,180.0,175,175|185,175|185
1,9|13|38,180.0,127,127|233,127|233
1,9|14|17,180.0,302,302|58,302|58
1,9|14|34,180.0,302,302|58,302|58
1,9|14|37,180.0,175,175|185,175|185
1,9|14|41,180.0,107,107|253,107|253
1,9|14|42,180.0,107,107|253,107|253
1,9|15|22,180.0,194,194|166,194|166
2,9|15|24,120.0,149,149|45|166,149|45|166
1,9|15|29,180.0,159,159|201,159|201
1,9|15|30,180.0,153,153|207,153|207
1,9|15|31,180.0,149,149|211,149|211
1,9|15|32,180.0,153,153|207,153|207
1,9|15|36,180.0,149,149|211,149|211
1,9|15|41,180.0,159,159|201,159|201
1,9|16|26,180.0,72,72|288,72|288
1,9|16|28,180.0,359,359|1,359|1
1,9|16|29,180.0,72,72|288,72|288
1,9|16|31,180.0,72,72|288,72|288
1,9|16|38,180.0,359,359|1,359|1
1,9|17|21,180.0,2,2|358,2|358
1,9|17|25,180.0,100,100|260,100|260
1,9|17|33,180.0,183,183|177,183|177
2,9|17|34,120.0,2,2|300|58,2|300|58
1,9|17|40,180.0,2,2|358,2|358
1,9|17|42,180.0,183,183|177,183|177
1,9|18|23,180.0,17,17|343,17|343
1,9|18|25,180.0,210,210|150,210|150
1,9|18|31,180.0,158,158|202,158|202
2,9|18|38,120.0,17,17|193|150,17|193|150
1,9|18|39,180.0,210,210|150,210|150
1,9|18|42,180.0,158,158|202,158|202
1,9|19|20,180.0,81,81|279,81|279
1,9|19|35,180.0,81,81|279,81|279
1,9|19|39,180.0,81,81|279,81|279
